state_code,district_code,india/states,division,group,class,nic_name,main_workers_total_persons,main_workers_total_males,main_workers_total_females,main_workers_rural_persons,main_workers_rural_males,main_workers_rural_females,main_workers_urban_persons,main_workers_urban_males,main_workers_urban_females,marginal_workers_total_persons,marginal_workers_total_males,marginal_workers_total_females,marginal_workers_rural_persons,marginal_workers_rural_males,marginal_workers_rural_females,marginal_workers_urban_persons,marginal_workers_urban_males,marginal_workers_urban_females
12,000,STATE - ARUNACHAL PRADESH,46,465,4659,Wholesale of other machinery and equipment,81,77,4,33,31,2,48,46,2,27,21,6,12,12,0,15,9,6
12,000,STATE - ARUNACHAL PRADESH,46,466,4661,"Wholesale of solid, liquid and gaseous fuels and related products",17,17,0,10,10,0,7,7,0,1,1,0,1,1,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating",73,70,3,25,25,0,48,45,3,8,6,2,4,2,2,4,4,0
12,000,STATE - ARUNACHAL PRADESH,46,466,4669,Wholesale of waste and scrap and other products n.e.c.,22,19,3,4,4,0,18,15,3,10,7,3,1,1,0,9,6,3
12,000,STATE - ARUNACHAL PRADESH,46,469,4690,Non-specialized wholesale trade,248,218,30,97,83,14,151,135,16,39,35,4,8,8,0,31,27,4
12,000,STATE - ARUNACHAL PRADESH,47,471,4711,"Retail sale in non-specialized stores with food, beverages or tobacco",2745,2095,650,1341,938,403,1404,1157,247,358,197,161,166,88,78,192,109,83
12,000,STATE - ARUNACHAL PRADESH,47,471,4719,Other retail sale in non-specialized stores,3958,3030,928,1882,1360,522,2076,1670,406,576,364,212,225,122,103,351,242,109
12,000,STATE - ARUNACHAL PRADESH,47,472,4721,Retail sale of food in specialized stores,2529,1920,609,918,678,240,1611,1242,369,394,203,191,182,88,94,212,115,97
12,000,STATE - ARUNACHAL PRADESH,47,472,4722,Retail sale of beverages in specialized stores,320,254,66,89,61,28,231,193,38,44,33,11,16,13,3,28,20,8
12,000,STATE - ARUNACHAL PRADESH,47,472,4723,Retail sale of tobacco products in specialized stores,255,175,80,128,94,34,127,81,46,28,11,17,10,8,2,18,3,15
12,000,STATE - ARUNACHAL PRADESH,47,473,4730,Retail sale of automotive fuel in specialized stores,216,208,8,93,88,5,123,120,3,11,10,1,5,4,1,6,6,0
12,000,STATE - ARUNACHAL PRADESH,47,474,4741,"Retail sale of computers, peripheral units, software and",167,149,18,36,28,8,131,121,10,19,14,5,9,6,3,10,8,2
12,000,STATE - ARUNACHAL PRADESH,47,474,4742,Retail sale of audio and video equipment in specialized stores,25,24,1,9,8,1,16,16,0,3,3,0,1,1,0,2,2,0
12,000,STATE - ARUNACHAL PRADESH,47,475,4751,Retail sale of textiles in specialized stores,23,13,10,13,6,7,10,7,3,12,6,6,0,0,0,12,6,6
12,000,STATE - ARUNACHAL PRADESH,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",544,520,24,148,144,4,396,376,20,60,50,10,24,22,2,36,28,8
12,000,STATE - ARUNACHAL PRADESH,47,475,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized",6,5,1,1,1,0,5,4,1,1,0,1,0,0,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting",426,399,27,81,71,10,345,328,17,27,25,2,6,5,1,21,20,1
12,000,STATE - ARUNACHAL PRADESH,47,476,4761,"Retail sale of books, newspapers and stationary in specialized stores",317,270,47,88,69,19,229,201,28,48,35,13,30,17,13,18,18,0
12,000,STATE - ARUNACHAL PRADESH,47,476,4762,Retail sale of music and video recordings in specialized stores,12,10,2,0,0,0,12,10,2,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,47,476,4763,Retail sale of sporting equipment in specialized stores,8,8,0,0,0,0,8,8,0,2,2,0,1,1,0,1,1,0
12,000,STATE - ARUNACHAL PRADESH,47,476,4764,Retail sale of games and toys in specialized stores,7,5,2,0,0,0,7,5,2,1,0,1,0,0,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized",2271,1706,565,574,392,182,1697,1314,383,245,143,102,64,32,32,181,111,70
12,000,STATE - ARUNACHAL PRADESH,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",925,789,136,252,199,53,673,590,83,80,58,22,35,25,10,45,33,12
12,000,STATE - ARUNACHAL PRADESH,47,477,4773,Other retail sale of new goods in specialized stores,227,195,32,58,47,11,169,148,21,50,23,27,26,13,13,24,10,14
12,000,STATE - ARUNACHAL PRADESH,47,477,4774,Retail sale of second-hand goods,14,13,1,7,7,0,7,6,1,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,47,478,4781,"Retail sale via stalls and markets of food, beverages and tobacco",14,6,8,7,1,6,7,5,2,1,1,0,1,1,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,47,478,4782,"Retail sale via stalls and markets of textiles, clothing and footwear",17,12,5,7,4,3,10,8,2,4,3,1,1,1,0,3,2,1
12,000,STATE - ARUNACHAL PRADESH,47,478,4789,Retail sale via stalls and markets of other goods,587,457,130,283,227,56,304,230,74,129,96,33,38,22,16,91,74,17
12,000,STATE - ARUNACHAL PRADESH,47,479,4791,Retail sale via mail order houses or via Internet,18,17,1,8,8,0,10,9,1,8,2,6,7,1,6,1,1,0
12,000,STATE - ARUNACHAL PRADESH,47,479,4799,"Other retail sale not in stores, stalls or markets",92,73,19,30,22,8,62,51,11,19,13,6,3,2,1,16,11,5
12,000,STATE - ARUNACHAL PRADESH,49,491,4911,Passenger rail transport,28,27,1,26,25,1,2,2,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,49,491,4912,Freight rail transport,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,49,492,4921,Urban or suburban passenger land transport,764,751,13,287,286,1,477,465,12,97,92,5,31,30,1,66,62,4
12,000,STATE - ARUNACHAL PRADESH,49,492,4922,Other passenger land transport,3435,3363,72,1436,1421,15,1999,1942,57,359,345,14,193,186,7,166,159,7
12,000,STATE - ARUNACHAL PRADESH,49,492,4923,Freight transport by road,1464,1452,12,802,794,8,662,658,4,136,131,5,92,89,3,44,42,2
12,000,STATE - ARUNACHAL PRADESH,50,502,5021,Inland passenger water transport,10,10,0,7,7,0,3,3,0,6,6,0,6,6,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,51,511,5110,Passenger air transport,19,14,5,8,6,2,11,8,3,3,0,3,0,0,0,3,0,3
12,000,STATE - ARUNACHAL PRADESH,51,512,5120,Freight air transport,23,15,8,9,7,2,14,8,6,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,52,521,5210,Warehousing and storage,89,79,10,46,42,4,43,37,6,14,12,2,8,8,0,6,4,2
12,000,STATE - ARUNACHAL PRADESH,52,522,5221,Service activities incidental to land transportation,586,540,46,253,234,19,333,306,27,78,67,11,31,23,8,47,44,3
12,000,STATE - ARUNACHAL PRADESH,52,522,5222,Service activities incidental to water transportation,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,52,522,5223,Service activities incidental to air transportation,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,52,522,5224,Cargo handling,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,52,522,5229,Other transportation support activities,80,64,16,18,13,5,62,51,11,10,5,5,8,3,5,2,2,0
12,000,STATE - ARUNACHAL PRADESH,53,531,5310,Postal activities,424,335,89,209,176,33,215,159,56,10,5,5,2,2,0,8,3,5
12,000,STATE - ARUNACHAL PRADESH,53,532,5320,Courier activities,5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,55,551,5510,Short term accommodation activities,1188,931,257,434,324,110,754,607,147,132,71,61,67,24,43,65,47,18
12,000,STATE - ARUNACHAL PRADESH,55,552,5520,"Camping grounds, recreational vehicle parks and trailer parks",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,55,559,5590,Other accommodation,114,51,63,52,30,22,62,21,41,17,2,15,9,1,8,8,1,7
12,000,STATE - ARUNACHAL PRADESH,56,561,5610,Restaurants and mobile food service activities,220,164,56,68,51,17,152,113,39,63,47,16,31,21,10,32,26,6
12,000,STATE - ARUNACHAL PRADESH,56,562,5621,Event catering,38,30,8,22,18,4,16,12,4,9,6,3,6,3,3,3,3,0
12,000,STATE - ARUNACHAL PRADESH,56,562,5629,Other food service activities,70,49,21,45,33,12,25,16,9,9,6,3,8,6,2,1,0,1
12,000,STATE - ARUNACHAL PRADESH,56,563,5630,Beverage serving activities,512,345,167,233,138,95,279,207,72,67,40,27,33,18,15,34,22,12
12,000,STATE - ARUNACHAL PRADESH,58,581,5811,Book publishing,90,61,29,5,5,0,85,56,29,7,7,0,0,0,0,7,7,0
12,000,STATE - ARUNACHAL PRADESH,58,581,5812,Publishing of directories and mailing lists,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,58,581,5813,"Publishing of newspapers, journals and periodicals",32,28,4,0,0,0,32,28,4,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,58,581,5819,Other publishing activities,3,2,1,1,1,0,2,1,1,1,1,0,0,0,0,1,1,0
12,000,STATE - ARUNACHAL PRADESH,58,582,5820,Software publishing,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,59,591,5911,"Motion picture, video and television programme production activities",8,8,0,2,2,0,6,6,0,1,0,1,0,0,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,59,591,5912,"Motion picture, video and television programme post-production",7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,59,591,5913,"Motion picture, video and television programme distribution activities",19,15,4,3,3,0,16,12,4,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,59,591,5914,Motion picture projection activities,4,3,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,60,601,6010,Radio broadcasting,190,160,30,25,23,2,165,137,28,3,1,2,3,1,2,0,0,0
12,000,STATE - ARUNACHAL PRADESH,60,602,6020,Television programming and broadcasting activities,62,52,10,21,19,2,41,33,8,9,7,2,0,0,0,9,7,2
12,000,STATE - ARUNACHAL PRADESH,61,611,6110,Wired telecommunications activities,386,320,66,113,88,25,273,232,41,29,19,10,12,10,2,17,9,8
12,000,STATE - ARUNACHAL PRADESH,61,612,6120,Wireless telecommunications activities,110,97,13,52,47,5,58,50,8,22,13,9,3,2,1,19,11,8
12,000,STATE - ARUNACHAL PRADESH,61,613,6130,Satellite telecommunications activities,80,75,5,17,17,0,63,58,5,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,61,619,6190,Other telecommunications activities,381,329,52,89,76,13,292,253,39,29,22,7,2,2,0,27,20,7
12,000,STATE - ARUNACHAL PRADESH,62,620,6201,Computer programming activities,6,4,2,0,0,0,6,4,2,4,1,3,0,0,0,4,1,3
12,000,STATE - ARUNACHAL PRADESH,62,620,6202,Computer consultancy and computer facilities management activities,41,31,10,18,15,3,23,16,7,3,2,1,3,2,1,0,0,0
12,000,STATE - ARUNACHAL PRADESH,62,620,6209,Other information technology and computer service activities,14,11,3,6,6,0,8,5,3,1,0,1,0,0,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,63,631,6311,"Data processing, hosting and related activities",27,18,9,6,6,0,21,12,9,4,2,2,2,1,1,2,1,1
12,000,STATE - ARUNACHAL PRADESH,63,639,6391,News agency activities,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,63,639,6399,Other information service activities n.e.c.,98,83,15,40,36,4,58,47,11,10,10,0,7,7,0,3,3,0
12,000,STATE - ARUNACHAL PRADESH,64,641,6419,Other monetary intermediation,1042,786,256,366,280,86,676,506,170,46,25,21,13,6,7,33,19,14
12,000,STATE - ARUNACHAL PRADESH,64,642,6420,Activities of holding companies,10,9,1,1,0,1,9,9,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,64,643,6430,"Trusts, funds and other financial vehicles",6,5,1,0,0,0,6,5,1,1,0,1,0,0,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,64,649,6499,"Other financial service activities, except insurance and pension funding",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,65,651,6511,Life insurance,183,107,76,43,17,26,140,90,50,28,18,10,3,1,2,25,17,8
12,000,STATE - ARUNACHAL PRADESH,65,651,6512,Non-life insurance,43,30,13,3,2,1,40,28,12,1,0,1,1,0,1,0,0,0
12,000,STATE - ARUNACHAL PRADESH,65,652,6520,Reinsurance,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,66,662,6622,Activities of insurance agents and brokers,20,15,5,7,4,3,13,11,2,1,1,0,0,0,0,1,1,0
12,000,STATE - ARUNACHAL PRADESH,66,662,6629,Other activities auxiliary to insurance and pension funding,9,4,5,3,2,1,6,2,4,1,1,0,0,0,0,1,1,0
12,000,STATE - ARUNACHAL PRADESH,66,663,6630,Fund management activities,16,9,7,2,2,0,14,7,7,6,4,2,0,0,0,6,4,2
12,000,STATE - ARUNACHAL PRADESH,68,681,6810,Real estate activities with own or leased property,6,4,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,68,682,6820,Real estate activities on a fee or contract basis,11,7,4,2,2,0,9,5,4,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,69,691,6910,Legal activities,311,261,50,108,90,18,203,171,32,33,22,11,17,14,3,16,8,8
12,000,STATE - ARUNACHAL PRADESH,69,692,6920,"Accounting, bookkeeping and auditing activities; tax consultancy",11,9,2,2,2,0,9,7,2,2,2,0,2,2,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,71,711,7110,Architectural and engineering activities and related technical,10,9,1,2,2,0,8,7,1,1,0,1,1,0,1,0,0,0
12,000,STATE - ARUNACHAL PRADESH,71,712,7120,Technical testing and analysis,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,72,721,7210,Research and experimental development on natural sciences and,9,5,4,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,72,722,7220,Research and experimental development on social sciences and,5,1,4,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,73,731,7310,Advertising,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,74,741,7410,Specialized design activities,7,5,2,2,1,1,5,4,1,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,74,742,7420,Photographic activities,78,74,4,6,4,2,72,70,2,2,2,0,1,1,0,1,1,0
12,000,STATE - ARUNACHAL PRADESH,74,749,7490,"Other professional, scientific and technical activities n.e.c.",22,18,4,10,10,0,12,8,4,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,75,750,7500,Veterinary activities,910,765,145,528,461,67,382,304,78,20,18,2,18,16,2,2,2,0
12,000,STATE - ARUNACHAL PRADESH,77,771,7710,Renting and leasing of motor vehicles,18,15,3,9,8,1,9,7,2,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,77,772,7729,Renting and leasing of other personal and household goods n.e.c.,6,4,2,0,0,0,6,4,2,1,0,1,0,0,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,79,791,7911,Travel agency activities,33,32,1,12,12,0,21,20,1,6,4,2,0,0,0,6,4,2
12,000,STATE - ARUNACHAL PRADESH,79,791,7912,Tour operator activities,33,28,5,19,15,4,14,13,1,1,0,1,0,0,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,79,799,7990,Other reservation service and related activities,7,7,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,80,801,8010,Private security activities,88,81,7,38,33,5,50,48,2,8,8,0,3,3,0,5,5,0
12,000,STATE - ARUNACHAL PRADESH,80,802,8020,Security systems service activities,9,8,1,3,3,0,6,5,1,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,80,803,8030,Investigation activities,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,81,811,8110,Combined facilities support activities,20,9,11,7,3,4,13,6,7,4,0,4,0,0,0,4,0,4
12,000,STATE - ARUNACHAL PRADESH,81,812,8121,General cleaning of buildings,9,7,2,1,0,1,8,7,1,6,4,2,3,3,0,3,1,2
12,000,STATE - ARUNACHAL PRADESH,81,812,8129,Other building and industrial cleaning activities,32,19,13,9,8,1,23,11,12,9,8,1,6,6,0,3,2,1
12,000,STATE - ARUNACHAL PRADESH,82,821,8211,Combined office administrative service activities,25,16,9,18,13,5,7,3,4,4,3,1,1,0,1,3,3,0
12,000,STATE - ARUNACHAL PRADESH,82,821,8219,"Photocopying, document preparation and other specialized office",169,119,50,61,43,18,108,76,32,11,9,2,6,6,0,5,3,2
12,000,STATE - ARUNACHAL PRADESH,82,822,8220,Activities of call centres,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,82,823,8230,Organization of conventions and trade shows,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,82,829,8291,Activities of collection agencies and credit bureaus,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,82,829,8292,Packaging activities,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,82,829,8299,Other business support service activities n.e.c.,3026,2588,438,1383,1196,187,1643,1392,251,614,444,170,280,186,94,334,258,76
12,000,STATE - ARUNACHAL PRADESH,84,841,8411,General public administration activities,23276,17398,5878,9160,7189,1971,14116,10209,3907,1043,608,435,528,334,194,515,274,241
12,000,STATE - ARUNACHAL PRADESH,84,841,8412,"Regulation of the activities of providing health care, education, cultural",95,84,11,73,62,11,22,22,0,3,3,0,3,3,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,84,841,8413,Regulation of and contribution to more efficient operation of,6,4,2,1,1,0,5,3,2,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,84,842,8421,Foreign affairs,22,19,3,14,11,3,8,8,0,3,2,1,3,2,1,0,0,0
12,000,STATE - ARUNACHAL PRADESH,84,842,8422,Defence activities,22441,21945,496,11422,11090,332,11019,10855,164,790,556,234,584,395,189,206,161,45
12,000,STATE - ARUNACHAL PRADESH,84,842,8423,Public order and safety activities,4738,4419,319,1782,1694,88,2956,2725,231,183,120,63,60,54,6,123,66,57
12,000,STATE - ARUNACHAL PRADESH,84,843,8430,Compulsory social security activities,3274,3028,246,1262,1172,90,2012,1856,156,112,88,24,48,39,9,64,49,15
12,000,STATE - ARUNACHAL PRADESH,85,851,8510,Primary education,10265,6073,4192,6724,4311,2413,3541,1762,1779,589,289,300,412,232,180,177,57,120
12,000,STATE - ARUNACHAL PRADESH,85,852,8521,General secondary education,7892,5139,2753,4921,3378,1543,2971,1761,1210,329,174,155,215,127,88,114,47,67
12,000,STATE - ARUNACHAL PRADESH,85,852,8522,Technical and vocational secondary education,70,50,20,48,36,12,22,14,8,8,5,3,8,5,3,0,0,0
12,000,STATE - ARUNACHAL PRADESH,85,853,8530,Higher education,1366,1013,353,817,628,189,549,385,164,58,31,27,24,17,7,34,14,20
12,000,STATE - ARUNACHAL PRADESH,85,854,8541,Sports and recreation education,9,9,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,85,854,8542,Cultural education,21,11,10,4,4,0,17,7,10,2,0,2,0,0,0,2,0,2
12,000,STATE - ARUNACHAL PRADESH,85,854,8549,Other education n.e.c.,654,379,275,312,176,136,342,203,139,242,120,122,146,77,69,96,43,53
12,000,STATE - ARUNACHAL PRADESH,85,855,8550,Educational support services,2271,1446,825,1422,906,516,849,540,309,138,65,73,109,53,56,29,12,17
12,000,STATE - ARUNACHAL PRADESH,86,861,8610,Hospital activities,4600,2470,2130,2119,1144,975,2481,1326,1155,250,114,136,163,80,83,87,34,53
12,000,STATE - ARUNACHAL PRADESH,86,862,8620,Medical and dental practice activities,453,332,121,223,175,48,230,157,73,32,20,12,25,18,7,7,2,5
12,000,STATE - ARUNACHAL PRADESH,86,869,8690,Other human health activities,4450,1319,3131,2686,615,2071,1764,704,1060,357,77,280,277,56,221,80,21,59
12,000,STATE - ARUNACHAL PRADESH,87,879,8790,Other residential care activities n.e.c.,11,1,10,9,0,9,2,1,1,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,88,881,8810,Social work activities without accommodation for the elderly and,72,46,26,26,10,16,46,36,10,2,2,0,1,1,0,1,1,0
12,000,STATE - ARUNACHAL PRADESH,88,889,8890,Other social work activities without accommodation n.e.c.,409,189,220,257,108,149,152,81,71,31,13,18,22,10,12,9,3,6
12,000,STATE - ARUNACHAL PRADESH,90,900,9000,"Dramatic arts, music and other arts activities",138,120,18,28,26,2,110,94,16,46,40,6,13,11,2,33,29,4
12,000,STATE - ARUNACHAL PRADESH,91,910,9101,Library and archives activities,88,52,36,22,15,7,66,37,29,3,1,2,0,0,0,3,1,2
12,000,STATE - ARUNACHAL PRADESH,91,910,9102,Museums activities and operation of historical sites and buildings,12,9,3,2,2,0,10,7,3,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,91,910,9103,Botanical and zoological gardens and nature reserves activities,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,92,920,9200,Gambling and betting activities,29,28,1,5,5,0,24,23,1,4,4,0,1,1,0,3,3,0
12,000,STATE - ARUNACHAL PRADESH,93,931,9311,Operation of sports facilities,14,13,1,3,3,0,11,10,1,2,1,1,1,1,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,93,931,9312,Activities of sports clubs,10,6,4,2,2,0,8,4,4,3,3,0,0,0,0,3,3,0
12,000,STATE - ARUNACHAL PRADESH,93,931,9319,Other sports activities,25,20,5,7,4,3,18,16,2,7,6,1,7,6,1,0,0,0
12,000,STATE - ARUNACHAL PRADESH,93,932,9321,Activities of amusement parks and theme parks,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,93,932,9329,Other amusement and recreation activities n.e.c.,68,61,7,2,2,0,66,59,7,3,2,1,1,0,1,2,2,0
12,000,STATE - ARUNACHAL PRADESH,94,941,9411,Activities of business and employers membership organizations,31,25,6,18,13,5,13,12,1,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,94,941,9412,Activities of professional membership organizations,8,5,3,4,1,3,4,4,0,2,2,0,2,2,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,94,942,9420,Activities of trade unions,10,9,1,8,7,1,2,2,0,2,0,2,1,0,1,1,0,1
12,000,STATE - ARUNACHAL PRADESH,94,949,9491,Activities of religious organizations,547,468,79,388,345,43,159,123,36,57,45,12,34,27,7,23,18,5
12,000,STATE - ARUNACHAL PRADESH,94,949,9492,Activities of political organizations,1058,838,220,762,582,180,296,256,40,139,100,39,106,78,28,33,22,11
12,000,STATE - ARUNACHAL PRADESH,94,949,9499,Activities of other membership organizations n.e.c.,112,84,28,64,46,18,48,38,10,20,14,6,7,5,2,13,9,4
12,000,STATE - ARUNACHAL PRADESH,95,951,9511,Repair of computers and peripheral equipment,15,14,1,5,4,1,10,10,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,95,951,9512,Repair of communication equipment,37,35,2,7,7,0,30,28,2,2,2,0,0,0,0,2,2,0
12,000,STATE - ARUNACHAL PRADESH,95,952,9521,Repair of consumer electronics,26,25,1,9,8,1,17,17,0,8,4,4,6,4,2,2,0,2
12,000,STATE - ARUNACHAL PRADESH,95,952,9522,Repair of household appliances and home and garden equipment,44,44,0,17,17,0,27,27,0,4,3,1,2,2,0,2,1,1
12,000,STATE - ARUNACHAL PRADESH,95,952,9523,Repair of footwear and leather goods,48,48,0,10,10,0,38,38,0,1,0,1,0,0,0,1,0,1
12,000,STATE - ARUNACHAL PRADESH,95,952,9529,"Repair of personal and household goods, n.e.c.",422,389,33,148,133,15,274,256,18,60,39,21,25,16,9,35,23,12
12,000,STATE - ARUNACHAL PRADESH,96,960,9601,Washing and (dry-) cleaning of textile and fur products,116,94,22,41,29,12,75,65,10,22,14,8,16,10,6,6,4,2
12,000,STATE - ARUNACHAL PRADESH,96,960,9602,Hairdressing and other beauty treatment,685,504,181,202,159,43,483,345,138,48,28,20,14,9,5,34,19,15
12,000,STATE - ARUNACHAL PRADESH,96,960,9603,Funeral and related activities,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,96,960,9609,Other personal service activities n.e.c.,1595,1352,243,880,712,168,715,640,75,322,261,61,225,185,40,97,76,21
12,000,STATE - ARUNACHAL PRADESH,97,970,9700,Activities of households as employers of domestic personnel,2503,859,1644,1128,446,682,1375,413,962,949,216,733,457,111,346,492,105,387
12,000,STATE - ARUNACHAL PRADESH,98,981,9810,Undifferentiated goods-producing activities of private households for own,11,6,5,4,1,3,7,5,2,0,0,0,0,0,0,0,0,0
12,000,STATE - ARUNACHAL PRADESH,98,982,9820,Undifferentiated service-producing activities of private households for own,1,0,1,1,0,1,0,0,0,2,0,2,1,0,1,1,0,1
12,000,STATE - ARUNACHAL PRADESH,99,990,9900,Activities of extraterritorial organizations and bodies,14,12,2,12,12,0,2,0,2,0,0,0,0,0,0,0,0,0
18,000,STATE - ASSAM,01,011,0111,"Growing of cereals (except rice), leguminous crops and oil seeds",132,82,50,110,68,42,22,14,8,96,52,44,86,46,40,10,6,4
18,000,STATE - ASSAM,01,011,0112,Growing of rice,5803,4610,1193,5092,3976,1116,711,634,77,4038,2354,1684,3884,2240,1644,154,114,40
18,000,STATE - ASSAM,01,011,0113,"Growing of vegetables and melons, roots and tubers",66,44,22,50,36,14,16,8,8,54,32,22,50,28,22,4,4,0
18,000,STATE - ASSAM,01,011,0116,Growing of fibre crops,2,2,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0
18,000,STATE - ASSAM,01,011,0119,Growing of other non-perennial crop,16,12,4,0,0,0,16,12,4,8,8,0,8,8,0,0,0,0
