state_code,district_code,india/states,division,group,class,nic_name,main_workers_total_persons,main_workers_total_males,main_workers_total_females,main_workers_rural_persons,main_workers_rural_males,main_workers_rural_females,main_workers_urban_persons,main_workers_urban_males,main_workers_urban_females,marginal_workers_total_persons,marginal_workers_total_males,marginal_workers_total_females,marginal_workers_rural_persons,marginal_workers_rural_males,marginal_workers_rural_females,marginal_workers_urban_persons,marginal_workers_urban_males,marginal_workers_urban_females
24,000,STATE - GUJARAT,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",1931,1823,108,381,357,24,1550,1466,84,134,112,22,31,24,7,103,88,15
24,000,STATE - GUJARAT,47,477,4773,Other retail sale of new goods in specialized stores,2134,1984,150,263,237,26,1871,1747,124,128,99,29,38,28,10,90,71,19
24,000,STATE - GUJARAT,47,477,4774,Retail sale of second-hand goods,147,112,35,6,6,0,141,106,35,33,30,3,6,6,0,27,24,3
24,000,STATE - GUJARAT,47,478,4781,"Retail sale via stalls and markets of food, beverages and tobacco",4017,3742,275,766,709,57,3251,3033,218,269,225,44,85,57,28,184,168,16
24,000,STATE - GUJARAT,47,478,4782,"Retail sale via stalls and markets of textiles, clothing and footwear",516,477,39,57,51,6,459,426,33,67,60,7,8,6,2,59,54,5
24,000,STATE - GUJARAT,47,478,4789,Retail sale via stalls and markets of other goods,1683,1534,149,257,238,19,1426,1296,130,148,120,28,17,11,6,131,109,22
24,000,STATE - GUJARAT,47,479,4791,Retail sale via mail order houses or via Internet,26,26,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,47,479,4799,"Other retail sale not in stores, stalls or markets",4020,3696,324,586,539,47,3434,3157,277,401,297,104,63,45,18,338,252,86
24,000,STATE - GUJARAT,49,491,4911,Passenger rail transport,5394,4971,423,621,603,18,4773,4368,405,143,124,19,15,15,0,128,109,19
24,000,STATE - GUJARAT,49,491,4912,Freight rail transport,111,103,8,25,19,6,86,84,2,5,5,0,2,2,0,3,3,0
24,000,STATE - GUJARAT,49,492,4921,Urban or suburban passenger land transport,4507,4380,127,1927,1883,44,2580,2497,83,150,138,12,39,36,3,111,102,9
24,000,STATE - GUJARAT,49,492,4922,Other passenger land transport,19862,19594,268,6870,6805,65,12992,12789,203,947,939,8,309,309,0,638,630,8
24,000,STATE - GUJARAT,49,492,4923,Freight transport by road,16297,15807,490,5138,5076,62,11159,10731,428,1292,1162,130,343,299,44,949,863,86
24,000,STATE - GUJARAT,50,501,5011,Sea and coastal passenger water transport,143,136,7,80,78,2,63,58,5,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,50,501,5012,Sea and coastal freight water transport,39,29,10,6,6,0,33,23,10,6,6,0,6,6,0,0,0,0
24,000,STATE - GUJARAT,50,502,5021,Inland passenger water transport,16,16,0,7,7,0,9,9,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,51,511,5110,Passenger air transport,368,363,5,57,55,2,311,308,3,18,15,3,0,0,0,18,15,3
24,000,STATE - GUJARAT,51,512,5120,Freight air transport,44,44,0,12,12,0,32,32,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,52,521,5210,Warehousing and storage,1042,957,85,305,295,10,737,662,75,88,68,20,26,22,4,62,46,16
24,000,STATE - GUJARAT,52,522,5221,Service activities incidental to land transportation,712,678,34,208,201,7,504,477,27,46,29,17,6,0,6,40,29,11
24,000,STATE - GUJARAT,52,522,5222,Service activities incidental to water transportation,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,52,522,5223,Service activities incidental to air transportation,121,121,0,25,25,0,96,96,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,52,522,5224,Cargo handling,1063,977,86,222,214,8,841,763,78,8,8,0,6,6,0,2,2,0
24,000,STATE - GUJARAT,52,522,5229,Other transportation support activities,200,193,7,18,18,0,182,175,7,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,53,531,5310,Postal activities,2998,2802,196,1360,1313,47,1638,1489,149,83,75,8,48,40,8,35,35,0
24,000,STATE - GUJARAT,53,532,5320,Courier activities,1746,1672,74,157,154,3,1589,1518,71,82,82,0,1,1,0,81,81,0
24,000,STATE - GUJARAT,55,551,5510,Short term accommodation activities,2758,2568,190,877,835,42,1881,1733,148,247,209,38,80,72,8,167,137,30
24,000,STATE - GUJARAT,55,559,5590,Other accommodation,637,468,169,253,213,40,384,255,129,71,52,19,34,26,8,37,26,11
24,000,STATE - GUJARAT,56,561,5610,Restaurants and mobile food service activities,339,301,38,68,60,8,271,241,30,33,31,2,2,2,0,31,29,2
24,000,STATE - GUJARAT,56,562,5621,Event catering,665,407,258,34,32,2,631,375,256,184,75,109,42,20,22,142,55,87
24,000,STATE - GUJARAT,56,562,5629,Other food service activities,474,366,108,104,81,23,370,285,85,57,25,32,13,0,13,44,25,19
24,000,STATE - GUJARAT,56,563,5630,Beverage serving activities,180,176,4,21,21,0,159,155,4,9,9,0,1,1,0,8,8,0
24,000,STATE - GUJARAT,58,581,5811,Book publishing,38,35,3,0,0,0,38,35,3,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,58,581,5813,"Publishing of newspapers, journals and periodicals",231,213,18,18,18,0,213,195,18,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,58,581,5819,Other publishing activities,2,0,2,0,0,0,2,0,2,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,58,582,5820,Software publishing,24,24,0,6,6,0,18,18,0,3,0,3,0,0,0,3,0,3
24,000,STATE - GUJARAT,59,591,5911,"Motion picture, video and television programme production activities",78,72,6,12,12,0,66,60,6,15,13,2,3,1,2,12,12,0
24,000,STATE - GUJARAT,59,591,5912,"Motion picture, video and television programme post-production",8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,59,591,5913,"Motion picture, video and television programme distribution activities",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,59,591,5914,Motion picture projection activities,74,71,3,0,0,0,74,71,3,12,12,0,6,6,0,6,6,0
24,000,STATE - GUJARAT,59,592,5920,Sound recording and music publishing activitiesT,80,80,0,18,18,0,62,62,0,13,10,3,7,7,0,6,3,3
24,000,STATE - GUJARAT,60,601,6010,Radio broadcasting,67,59,8,6,6,0,61,53,8,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,60,602,6020,Television programming and broadcasting activities,174,171,3,8,8,0,166,163,3,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,61,611,6110,Wired telecommunications activities,3182,2920,262,496,477,19,2686,2443,243,91,80,11,21,21,0,70,59,11
24,000,STATE - GUJARAT,61,612,6120,Wireless telecommunications activities,1007,909,98,172,156,16,835,753,82,64,49,15,18,18,0,46,31,15
24,000,STATE - GUJARAT,61,613,6130,Satellite telecommunications activities,24,24,0,6,6,0,18,18,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,61,619,6190,Other telecommunications activities,93,86,7,18,18,0,75,68,7,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,62,620,6201,Computer programming activities,237,211,26,18,18,0,219,193,26,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,62,620,6202,Computer consultancy and computer facilities management activities,158,139,19,44,44,0,114,95,19,5,5,0,0,0,0,5,5,0
24,000,STATE - GUJARAT,62,620,6209,Other information technology and computer service activities,584,511,73,55,55,0,529,456,73,43,43,0,0,0,0,43,43,0
24,000,STATE - GUJARAT,63,631,6311,"Data processing, hosting and related activities",500,449,51,67,67,0,433,382,51,36,36,0,6,6,0,30,30,0
24,000,STATE - GUJARAT,63,631,6312,Web portals,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,63,639,6391,News agency activities,16,16,0,7,7,0,9,9,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,63,639,6399,Other information service activities n.e.c.,275,256,19,34,34,0,241,222,19,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,64,641,6411,Central banking,4615,4253,362,603,587,16,4012,3666,346,115,105,10,15,13,2,100,92,8
24,000,STATE - GUJARAT,64,641,6419,Other monetary intermediation,4282,3932,350,604,570,34,3678,3362,316,122,111,11,14,14,0,108,97,11
24,000,STATE - GUJARAT,64,643,6430,"Trusts, funds and other financial vehicles",31,26,5,10,8,2,21,18,3,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,64,649,6491,Financial leasing,163,136,27,22,22,0,141,114,27,12,12,0,6,6,0,6,6,0
24,000,STATE - GUJARAT,64,649,6492,Other credit granting,113,99,14,6,6,0,107,93,14,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,64,649,6499,"Other financial service activities, except insurance and pension funding",296,287,9,29,29,0,267,258,9,25,21,4,0,0,0,25,21,4
24,000,STATE - GUJARAT,65,651,6511,Life insurance,2326,2130,196,405,383,22,1921,1747,174,106,96,10,42,42,0,64,54,10
24,000,STATE - GUJARAT,65,651,6512,Non-life insurance,258,232,26,43,43,0,215,189,26,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,65,653,6530,Pension funding,5,3,2,0,0,0,5,3,2,2,0,2,0,0,0,2,0,2
24,000,STATE - GUJARAT,66,661,6611,Administration of financial markets,18,12,6,0,0,0,18,12,6,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,66,661,6612,Security and commodity contracts brokerage,873,827,46,48,48,0,825,779,46,36,36,0,0,0,0,36,36,0
24,000,STATE - GUJARAT,66,661,6619,Activities auxiliary to financial service activities n.e.c.,298,263,35,20,18,2,278,245,33,17,17,0,6,6,0,11,11,0
24,000,STATE - GUJARAT,66,662,6621,Risk and damage evaluation,5,3,2,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,66,662,6622,Activities of insurance agents and brokers,983,888,95,309,303,6,674,585,89,40,31,9,16,16,0,24,15,9
24,000,STATE - GUJARAT,66,662,6629,Other activities auxiliary to insurance and pension funding,35,32,3,0,0,0,35,32,3,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,66,663,6630,Fund management activities,35,32,3,6,6,0,29,26,3,2,2,0,0,0,0,2,2,0
24,000,STATE - GUJARAT,68,681,6810,Real estate activities with own or leased property,240,240,0,31,31,0,209,209,0,12,12,0,6,6,0,6,6,0
24,000,STATE - GUJARAT,68,682,6820,Real estate activities on a fee or contract basis,270,268,2,73,73,0,197,195,2,23,21,2,6,6,0,17,15,2
24,000,STATE - GUJARAT,69,691,6910,Legal activities,1965,1773,192,618,602,16,1347,1171,176,84,68,16,8,6,2,76,62,14
24,000,STATE - GUJARAT,69,692,6920,"Accounting, bookkeeping and auditing activities; tax consultancy",402,373,29,13,13,0,389,360,29,18,18,0,0,0,0,18,18,0
24,000,STATE - GUJARAT,70,702,7020,Management consultancy activities,93,81,12,6,6,0,87,75,12,3,0,3,0,0,0,3,0,3
24,000,STATE - GUJARAT,71,711,7110,Architectural and engineering activities and related technical,173,160,13,50,50,0,123,110,13,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,71,712,7120,Technical testing and analysis,85,71,14,20,14,6,65,57,8,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,72,721,7210,Research and experimental development on natural sciences and,325,297,28,15,13,2,310,284,26,8,8,0,0,0,0,8,8,0
24,000,STATE - GUJARAT,72,722,7220,Research and experimental development on social sciences and,11,8,3,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,73,731,7310,Advertising,124,121,3,6,6,0,118,115,3,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,74,741,7410,Specialized design activities,211,173,38,17,17,0,194,156,38,9,6,3,0,0,0,9,6,3
24,000,STATE - GUJARAT,74,742,7420,Photographic activities,1689,1659,30,358,358,0,1331,1301,30,129,120,9,10,10,0,119,110,9
24,000,STATE - GUJARAT,74,749,7490,"Other professional, scientific and technical activities n.e.c.",293,293,0,68,68,0,225,225,0,12,9,3,0,0,0,12,9,3
24,000,STATE - GUJARAT,75,750,7500,Veterinary activities,280,274,6,178,176,2,102,98,4,7,7,0,7,7,0,0,0,0
24,000,STATE - GUJARAT,77,771,7710,Renting and leasing of motor vehicles,21,21,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,77,772,7721,Renting and leasing of recreational and sports goods,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,77,772,7729,Renting and leasing of other personal and household goods n.e.c.,740,722,18,67,65,2,673,657,16,68,65,3,27,27,0,41,38,3
24,000,STATE - GUJARAT,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,78,781,7810,Activities of employment placement agencies,80,77,3,6,6,0,74,71,3,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,78,782,7820,Temporary employment agency activities,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,78,783,7830,Human resources provision and management of human resources,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,79,791,7911,Travel agency activities,548,521,27,45,45,0,503,476,27,17,17,0,0,0,0,17,17,0
24,000,STATE - GUJARAT,79,791,7912,Tour operator activities,128,120,8,12,12,0,116,108,8,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,79,799,7990,Other reservation service and related activities,8,8,0,0,0,0,8,8,0,2,2,0,0,0,0,2,2,0
24,000,STATE - GUJARAT,80,801,8010,Private security activities,922,914,8,79,79,0,843,835,8,53,44,9,4,2,2,49,42,7
24,000,STATE - GUJARAT,80,802,8020,Security systems service activities,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,80,803,8030,Investigation activities,12,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,81,811,8110,Combined facilities support activities,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,81,812,8121,General cleaning of buildings,1676,1154,522,97,78,19,1579,1076,503,176,70,106,16,0,16,160,70,90
24,000,STATE - GUJARAT,81,812,8129,Other building and industrial cleaning activities,118,79,39,19,13,6,99,66,33,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,81,813,8130,Landscape care and maintenance service activities,665,578,87,132,113,19,533,465,68,62,53,9,20,14,6,42,39,3
24,000,STATE - GUJARAT,82,821,8211,Combined office administrative service activities,37,37,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,82,821,8219,"Photocopying, document preparation and other specialized office",393,360,33,62,60,2,331,300,31,42,36,6,18,12,6,24,24,0
24,000,STATE - GUJARAT,82,822,8220,Activities of call centres,405,301,104,18,12,6,387,289,98,32,21,11,2,2,0,30,19,11
24,000,STATE - GUJARAT,82,829,8291,Activities of collection agencies and credit bureaus,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,82,829,8292,Packaging activities,246,187,59,69,49,20,177,138,39,25,9,16,2,2,0,23,7,16
24,000,STATE - GUJARAT,82,829,8299,Other business support service activities n.e.c.,695,660,35,56,56,0,639,604,35,69,56,13,2,0,2,67,56,11
24,000,STATE - GUJARAT,84,841,8411,General public administration activities,25760,22719,3041,5190,4692,498,20570,18027,2543,1013,824,189,206,141,65,807,683,124
24,000,STATE - GUJARAT,84,841,8412,"Regulation of the activities of providing health care, education, cultural",9,6,3,6,6,0,3,0,3,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,84,842,8422,Defence activities,406,386,20,153,153,0,253,233,20,9,3,6,6,0,6,3,3,0
24,000,STATE - GUJARAT,84,842,8423,Public order and safety activities,10862,10220,642,2419,2323,96,8443,7897,546,269,248,21,79,79,0,190,169,21
24,000,STATE - GUJARAT,84,843,8430,Compulsory social security activities,17,17,0,8,8,0,9,9,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,85,851,8510,Primary education,25095,14229,10866,10216,6918,3298,14879,7311,7568,921,373,548,380,202,178,541,171,370
24,000,STATE - GUJARAT,85,852,8521,General secondary education,5071,4065,1006,1938,1699,239,3133,2366,767,173,152,21,66,65,1,107,87,20
24,000,STATE - GUJARAT,85,852,8522,Technical and vocational secondary education,712,631,81,204,194,10,508,437,71,26,20,6,6,6,0,20,14,6
24,000,STATE - GUJARAT,85,853,8530,Higher education,4311,3544,767,866,765,101,3445,2779,666,259,182,77,68,44,24,191,138,53
24,000,STATE - GUJARAT,85,854,8541,Sports and recreation education,87,87,0,6,6,0,81,81,0,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,85,854,8542,Cultural education,48,38,10,0,0,0,48,38,10,12,6,6,0,0,0,12,6,6
24,000,STATE - GUJARAT,85,854,8549,Other education n.e.c.,1383,1052,331,305,260,45,1078,792,286,240,140,100,76,57,19,164,83,81
24,000,STATE - GUJARAT,85,855,8550,Educational support services,170,123,47,65,41,24,105,82,23,9,3,6,6,0,6,3,3,0
24,000,STATE - GUJARAT,86,861,8610,Hospital activities,17799,11247,6552,3470,2273,1197,14329,8974,5355,1045,535,510,238,97,141,807,438,369
24,000,STATE - GUJARAT,86,862,8620,Medical and dental practice activities,1325,1016,309,267,221,46,1058,795,263,70,59,11,2,2,0,68,57,11
24,000,STATE - GUJARAT,86,869,8690,Other human health activities,15473,5134,10339,8846,2248,6598,6627,2886,3741,922,161,761,531,33,498,391,128,263
24,000,STATE - GUJARAT,87,871,8710,Nursing care facilities,7,5,2,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,87,872,8720,"Residential care activities for mental retardation, mental health and",15,11,4,12,8,4,3,3,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,87,873,8730,Residential care activities for the elderly and disabled,24,14,10,2,2,0,22,12,10,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,87,879,8790,Other residential care activities n.e.c.,36,32,4,16,12,4,20,20,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,88,881,8810,Social work activities without accommodation for the elderly and,38,33,5,18,18,0,20,15,5,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,88,889,8890,Other social work activities without accommodation n.e.c.,950,652,298,402,299,103,548,353,195,117,54,63,49,31,18,68,23,45
24,000,STATE - GUJARAT,90,900,9000,"Dramatic arts, music and other arts activities",2836,2735,101,1222,1192,30,1614,1543,71,626,599,27,350,330,20,276,269,7
24,000,STATE - GUJARAT,91,910,9101,Library and archives activities,157,137,20,32,32,0,125,105,20,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,91,910,9102,Museums activities and operation of historical sites and buildings,20,18,2,6,6,0,14,12,2,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,91,910,9103,Botanical and zoological gardens and nature reserves activities,34,30,4,12,12,0,22,18,4,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,92,920,9200,Gambling and betting activities,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,93,931,9312,Activities of sports clubs,83,80,3,12,12,0,71,68,3,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,93,931,9319,Other sports activities,23,23,0,0,0,0,23,23,0,9,9,0,0,0,0,9,9,0
24,000,STATE - GUJARAT,93,932,9321,Activities of amusement parks and theme parks,9,9,0,0,0,0,9,9,0,6,6,0,0,0,0,6,6,0
24,000,STATE - GUJARAT,93,932,9329,Other amusement and recreation activities n.e.c.,352,335,17,109,103,6,243,232,11,69,69,0,33,33,0,36,36,0
24,000,STATE - GUJARAT,94,941,9411,Activities of business and employers membership organizations,39,39,0,0,0,0,39,39,0,3,3,0,0,0,0,3,3,0
24,000,STATE - GUJARAT,94,941,9412,Activities of professional membership organizations,40,36,4,8,8,0,32,28,4,3,0,3,0,0,0,3,0,3
24,000,STATE - GUJARAT,94,942,9420,Activities of trade unions,23,23,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0
24,000,STATE - GUJARAT,94,949,9491,Activities of religious organizations,1893,1766,127,918,863,55,975,903,72,161,126,35,70,58,12,91,68,23
24,000,STATE - GUJARAT,94,949,9492,Activities of political organizations,164,152,12,73,73,0,91,79,12,14,14,0,12,12,0,2,2,0
24,000,STATE - GUJARAT,94,949,9499,Activities of other membership organizations n.e.c.,5489,3784,1705,347,255,92,5142,3529,1613,596,414,182,58,40,18,538,374,164
24,000,STATE - GUJARAT,95,951,9511,Repair of computers and peripheral equipment,261,253,8,30,28,2,231,225,6,25,22,3,0,0,0,25,22,3
24,000,STATE - GUJARAT,95,951,9512,Repair of communication equipment,326,314,12,104,104,0,222,210,12,16,16,0,1,1,0,15,15,0
24,000,STATE - GUJARAT,95,952,9521,Repair of consumer electronics,247,232,15,75,75,0,172,157,15,30,28,2,12,10,2,18,18,0
24,000,STATE - GUJARAT,95,952,9522,Repair of household appliances and home and garden equipment,412,409,3,117,116,1,295,293,2,51,42,9,12,6,6,39,36,3
24,000,STATE - GUJARAT,95,952,9523,Repair of footwear and leather goods,2708,2679,29,869,859,10,1839,1820,19,296,276,20,131,122,9,165,154,11
24,000,STATE - GUJARAT,95,952,9524,Repair of furniture and home furnishings,34,31,3,6,6,0,28,25,3,14,14,0,0,0,0,14,14,0
24,000,STATE - GUJARAT,95,952,9529,"Repair of personal and household goods, n.e.c.",1473,1382,91,506,478,28,967,904,63,134,61,73,38,24,14,96,37,59
24,000,STATE - GUJARAT,96,960,9601,Washing and (dry-) cleaning of textile and fur products,924,816,108,87,81,6,837,735,102,38,23,15,12,0,12,26,23,3
24,000,STATE - GUJARAT,96,960,9602,Hairdressing and other beauty treatment,821,404,417,161,91,70,660,313,347,180,24,156,41,7,34,139,17,122
24,000,STATE - GUJARAT,96,960,9603,Funeral and related activities,46,37,9,8,8,0,38,29,9,14,14,0,0,0,0,14,14,0
24,000,STATE - GUJARAT,96,960,9609,Other personal service activities n.e.c.,9526,3098,6428,868,459,409,8658,2639,6019,1914,368,1546,306,101,205,1608,267,1341
24,000,STATE - GUJARAT,97,970,9700,Activities of households as employers of domestic personnel,1494,873,621,248,187,61,1246,686,560,180,41,139,69,1,68,111,40,71
24,000,STATE - GUJARAT,99,990,9900,Activities of extraterritorial organizations and bodies,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,011,0111,"Growing of cereals (except rice), leguminous crops and oil seeds",130,76,54,124,74,50,6,2,4,210,81,129,210,81,129,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,011,0113,"Growing of vegetables and melons, roots and tubers",17,17,0,11,11,0,6,6,0,12,4,8,12,4,8,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,011,0119,Growing of other non-perennial crop,5,2,3,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,012,0124,Growing of pome fruits and stone fruits,44,42,2,44,42,2,0,0,0,6,6,0,6,6,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,012,0125,Growing of other tree and bush fruits and nuts,6,6,0,6,6,0,0,0,0,2,2,0,2,2,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,012,0127,Growing of beverage crops,18,12,6,18,12,6,0,0,0,6,6,0,6,6,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,012,0129,Growing of other perennial crops,6,4,2,2,2,0,4,2,2,0,0,0,0,0,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,013,0130,Plant propagation,101,84,17,101,84,17,0,0,0,6,5,1,6,5,1,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,014,0141,Raising of cattle and buffaloes,3904,2529,1375,3892,2525,1367,12,4,8,1500,494,1006,1500,494,1006,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,014,0142,Raising of horses and other equines,8,8,0,6,6,0,2,2,0,5,5,0,5,5,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,014,0144,Raising of sheep and goats,821,764,57,817,760,57,4,4,0,157,131,26,157,131,26,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,014,0146,Raising of poultry,2,2,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,014,0149,Raising of other animals,114,79,35,112,77,35,2,2,0,80,14,66,80,14,66,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,015,0150,Mixed farming,15,13,2,13,13,0,2,0,2,12,4,8,12,4,8,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,016,0161,Support activities for crop production,150,134,16,144,128,16,6,6,0,45,18,27,45,18,27,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,016,0162,Support activities for animal production,38,32,6,38,32,6,0,0,0,3,3,0,3,3,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,016,0163,Post-harvest crop activities,149,107,42,135,99,36,14,8,6,121,60,61,121,60,61,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,016,0164,Seed processing for propagation,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,01,017,0170,"Hunting, trapping and related service activities",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,02,021,0210,Silviculture and other forestry activities,84,72,12,80,70,10,4,2,2,8,4,4,8,4,4,0,0,0
02,000,STATE - HIMACHAL PRADESH,02,022,0220,Logging,5,5,0,5,5,0,0,0,0,12,11,1,12,11,1,0,0,0
02,000,STATE - HIMACHAL PRADESH,02,023,0230,Gathering of non-wood forest products,11,9,2,11,9,2,0,0,0,6,6,0,4,4,0,2,2,0
02,000,STATE - HIMACHAL PRADESH,02,024,0240,Support services to forestry,707,655,52,657,613,44,50,42,8,72,69,3,72,69,3,0,0,0
02,000,STATE - HIMACHAL PRADESH,03,031,0311,Marine fishing,28,16,12,22,12,10,6,4,2,4,2,2,2,0,2,2,2,0
02,000,STATE - HIMACHAL PRADESH,03,031,0312,Freash water fishing,2,2,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0
02,000,STATE - HIMACHAL PRADESH,03,032,0321,Marine aquaculture,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
