state_code,district_code,india/states,division,group,class,nic_name,main_workers_total_persons,main_workers_total_males,main_workers_total_females,main_workers_rural_persons,main_workers_rural_males,main_workers_rural_females,main_workers_urban_persons,main_workers_urban_males,main_workers_urban_females,marginal_workers_total_persons,marginal_workers_total_males,marginal_workers_total_females,marginal_workers_rural_persons,marginal_workers_rural_males,marginal_workers_rural_females,marginal_workers_urban_persons,marginal_workers_urban_males,marginal_workers_urban_females
15,000,STATE - MIZORAM,59,591,5912,"Motion picture, video and television programme post-production",9,7,2,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,59,591,5913,"Motion picture, video and television programme distribution activities",44,37,7,1,1,0,43,36,7,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,59,591,5914,Motion picture projection activities,10,8,2,0,0,0,10,8,2,2,2,0,0,0,0,2,2,0
15,000,STATE - MIZORAM,59,592,5920,Sound recording and music publishing activitiesT,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,60,601,6010,Radio broadcasting,154,99,55,0,0,0,154,99,55,2,2,0,0,0,0,2,2,0
15,000,STATE - MIZORAM,60,602,6020,Television programming and broadcasting activities,158,112,46,8,6,2,150,106,44,13,6,7,0,0,0,13,6,7
15,000,STATE - MIZORAM,61,611,6110,Wired telecommunications activities,477,424,53,72,68,4,405,356,49,28,23,5,5,4,1,23,19,4
15,000,STATE - MIZORAM,61,612,6120,Wireless telecommunications activities,171,139,32,13,12,1,158,127,31,25,13,12,1,1,0,24,12,12
15,000,STATE - MIZORAM,61,613,6130,Satellite telecommunications activities,71,45,26,9,9,0,62,36,26,6,0,6,0,0,0,6,0,6
15,000,STATE - MIZORAM,61,619,6190,Other telecommunications activities,363,310,53,25,25,0,338,285,53,11,7,4,1,1,0,10,6,4
15,000,STATE - MIZORAM,62,620,6201,Computer programming activities,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,62,620,6202,Computer consultancy and computer facilities management activities,56,39,17,2,2,0,54,37,17,2,2,0,0,0,0,2,2,0
15,000,STATE - MIZORAM,62,620,6209,Other information technology and computer service activities,16,11,5,2,1,1,14,10,4,2,0,2,0,0,0,2,0,2
15,000,STATE - MIZORAM,63,631,6311,"Data processing, hosting and related activities",37,29,8,4,4,0,33,25,8,9,9,0,2,2,0,7,7,0
15,000,STATE - MIZORAM,63,631,6312,Web portals,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,63,639,6399,Other information service activities n.e.c.,177,137,40,6,5,1,171,132,39,8,6,2,1,1,0,7,5,2
15,000,STATE - MIZORAM,64,641,6411,Central banking,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,64,641,6419,Other monetary intermediation,1239,853,386,122,102,20,1117,751,366,22,17,5,0,0,0,22,17,5
15,000,STATE - MIZORAM,64,642,6420,Activities of holding companies,9,6,3,1,0,1,8,6,2,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,64,649,6492,Other credit granting,6,3,3,1,0,1,5,3,2,1,0,1,0,0,0,1,0,1
15,000,STATE - MIZORAM,64,649,6499,"Other financial service activities, except insurance and pension funding",6,4,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,65,651,6511,Life insurance,119,86,33,3,1,2,116,85,31,8,5,3,0,0,0,8,5,3
15,000,STATE - MIZORAM,65,651,6512,Non-life insurance,38,23,15,1,1,0,37,22,15,6,4,2,0,0,0,6,4,2
15,000,STATE - MIZORAM,66,662,6622,Activities of insurance agents and brokers,36,19,17,2,2,0,34,17,17,2,0,2,0,0,0,2,0,2
15,000,STATE - MIZORAM,66,662,6629,Other activities auxiliary to insurance and pension funding,7,7,0,1,1,0,6,6,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,66,663,6630,Fund management activities,29,14,15,3,2,1,26,12,14,2,0,2,0,0,0,2,0,2
15,000,STATE - MIZORAM,68,681,6810,Real estate activities with own or leased property,15,13,2,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,68,682,6820,Real estate activities on a fee or contract basis,18,5,13,2,0,2,16,5,11,3,0,3,0,0,0,3,0,3
15,000,STATE - MIZORAM,69,691,6910,Legal activities,209,145,64,5,3,2,204,142,62,5,5,0,0,0,0,5,5,0
15,000,STATE - MIZORAM,69,692,6920,"Accounting, bookkeeping and auditing activities; tax consultancy",14,8,6,0,0,0,14,8,6,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,70,701,7010,Activities of head offices,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,70,702,7020,Management consultancy activities,6,4,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,71,711,7110,Architectural and engineering activities and related technical,32,28,4,1,1,0,31,27,4,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,71,712,7120,Technical testing and analysis,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,72,721,7210,Research and experimental development on natural sciences and,9,9,0,0,0,0,9,9,0,2,0,2,0,0,0,2,0,2
15,000,STATE - MIZORAM,73,731,7310,Advertising,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,74,741,7410,Specialized design activities,31,9,22,3,2,1,28,7,21,13,2,11,0,0,0,13,2,11
15,000,STATE - MIZORAM,74,742,7420,Photographic activities,145,132,13,10,9,1,135,123,12,10,9,1,2,1,1,8,8,0
15,000,STATE - MIZORAM,74,749,7490,"Other professional, scientific and technical activities n.e.c.",6,3,3,0,0,0,6,3,3,1,1,0,0,0,0,1,1,0
15,000,STATE - MIZORAM,75,750,7500,Veterinary activities,943,786,157,154,147,7,789,639,150,14,11,3,3,3,0,11,8,3
15,000,STATE - MIZORAM,77,771,7710,Renting and leasing of motor vehicles,7,5,2,1,1,0,6,4,2,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,77,772,7729,Renting and leasing of other personal and household goods n.e.c.,5,4,1,0,0,0,5,4,1,4,4,0,0,0,0,4,4,0
15,000,STATE - MIZORAM,79,791,7911,Travel agency activities,55,39,16,0,0,0,55,39,16,2,0,2,0,0,0,2,0,2
15,000,STATE - MIZORAM,79,791,7912,Tour operator activities,20,15,5,7,4,3,13,11,2,2,0,2,0,0,0,2,0,2
15,000,STATE - MIZORAM,79,799,7990,Other reservation service and related activities,7,3,4,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,80,801,8010,Private security activities,44,38,6,11,11,0,33,27,6,6,5,1,0,0,0,6,5,1
15,000,STATE - MIZORAM,80,802,8020,Security systems service activities,12,12,0,4,4,0,8,8,0,3,3,0,3,3,0,0,0,0
15,000,STATE - MIZORAM,81,811,8110,Combined facilities support activities,7,1,6,1,1,0,6,0,6,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,81,812,8121,General cleaning of buildings,14,0,14,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,81,812,8129,Other building and industrial cleaning activities,25,15,10,0,0,0,25,15,10,9,4,5,1,0,1,8,4,4
15,000,STATE - MIZORAM,81,813,8130,Landscape care and maintenance service activities,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0,2,0,2
15,000,STATE - MIZORAM,82,821,8211,Combined office administrative service activities,8,3,5,2,1,1,6,2,4,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,82,821,8219,"Photocopying, document preparation and other specialized office",74,46,28,4,4,0,70,42,28,3,2,1,1,0,1,2,2,0
15,000,STATE - MIZORAM,82,822,8220,Activities of call centres,41,20,21,1,0,1,40,20,20,1,1,0,1,1,0,0,0,0
15,000,STATE - MIZORAM,82,823,8230,Organization of conventions and trade shows,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,82,829,8291,Activities of collection agencies and credit bureaus,10,5,5,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,82,829,8292,Packaging activities,8,3,5,1,0,1,7,3,4,6,4,2,0,0,0,6,4,2
15,000,STATE - MIZORAM,82,829,8299,Other business support service activities n.e.c.,3791,2375,1416,307,201,106,3484,2174,1310,421,214,207,40,24,16,381,190,191
15,000,STATE - MIZORAM,84,841,8411,General public administration activities,17845,12910,4935,2014,1763,251,15831,11147,4684,304,197,107,49,36,13,255,161,94
15,000,STATE - MIZORAM,84,841,8412,"Regulation of the activities of providing health care, education, cultural",277,191,86,26,25,1,251,166,85,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,84,841,8413,Regulation of and contribution to more efficient operation of,40,26,14,2,2,0,38,24,14,2,0,2,0,0,0,2,0,2
15,000,STATE - MIZORAM,84,842,8421,Foreign affairs,14,14,0,1,1,0,13,13,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,84,842,8422,Defence activities,9436,9108,328,2136,2106,30,7300,7002,298,108,88,20,51,41,10,57,47,10
15,000,STATE - MIZORAM,84,842,8423,Public order and safety activities,4533,4207,326,874,861,13,3659,3346,313,42,34,8,18,16,2,24,18,6
15,000,STATE - MIZORAM,84,843,8430,Compulsory social security activities,4191,3793,398,513,490,23,3678,3303,375,131,114,17,6,4,2,125,110,15
15,000,STATE - MIZORAM,85,851,8510,Primary education,12523,6848,5675,5684,3798,1886,6839,3050,3789,491,206,285,201,102,99,290,104,186
15,000,STATE - MIZORAM,85,852,8521,General secondary education,9806,6379,3427,3662,2763,899,6144,3616,2528,230,120,110,85,51,34,145,69,76
15,000,STATE - MIZORAM,85,852,8522,Technical and vocational secondary education,27,20,7,4,1,3,23,19,4,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,85,853,8530,Higher education,1980,1191,789,56,38,18,1924,1153,771,38,18,20,1,0,1,37,18,19
15,000,STATE - MIZORAM,85,854,8541,Sports and recreation education,17,15,2,5,4,1,12,11,1,3,3,0,1,1,0,2,2,0
15,000,STATE - MIZORAM,85,854,8542,Cultural education,31,24,7,5,5,0,26,19,7,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,85,854,8549,Other education n.e.c.,613,369,244,160,116,44,453,253,200,200,88,112,59,27,32,141,61,80
15,000,STATE - MIZORAM,85,855,8550,Educational support services,2080,1393,687,519,415,104,1561,978,583,121,26,95,41,10,31,80,16,64
15,000,STATE - MIZORAM,86,861,8610,Hospital activities,3956,1890,2066,858,476,382,3098,1414,1684,95,27,68,17,5,12,78,22,56
15,000,STATE - MIZORAM,86,862,8620,Medical and dental practice activities,396,233,163,20,15,5,376,218,158,11,6,5,0,0,0,11,6,5
15,000,STATE - MIZORAM,86,869,8690,Other human health activities,3490,1076,2414,1096,310,786,2394,766,1628,185,40,145,79,13,66,106,27,79
15,000,STATE - MIZORAM,87,872,8720,"Residential care activities for mental retardation, mental health and",2,0,2,0,0,0,2,0,2,5,0,5,0,0,0,5,0,5
15,000,STATE - MIZORAM,87,873,8730,Residential care activities for the elderly and disabled,3,2,1,1,0,1,2,2,0,4,0,4,0,0,0,4,0,4
15,000,STATE - MIZORAM,87,879,8790,Other residential care activities n.e.c.,18,10,8,3,0,3,15,10,5,1,0,1,1,0,1,0,0,0
15,000,STATE - MIZORAM,88,881,8810,Social work activities without accommodation for the elderly and,64,34,30,8,2,6,56,32,24,22,4,18,0,0,0,22,4,18
15,000,STATE - MIZORAM,88,889,8890,Other social work activities without accommodation n.e.c.,726,299,427,198,41,157,528,258,270,111,77,34,9,0,9,102,77,25
15,000,STATE - MIZORAM,90,900,9000,"Dramatic arts, music and other arts activities",364,326,38,11,8,3,353,318,35,51,43,8,1,1,0,50,42,8
15,000,STATE - MIZORAM,91,910,9101,Library and archives activities,40,27,13,0,0,0,40,27,13,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,91,910,9102,Museums activities and operation of historical sites and buildings,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,92,920,9200,Gambling and betting activities,6,2,4,0,0,0,6,2,4,5,2,3,1,0,1,4,2,2
15,000,STATE - MIZORAM,93,931,9311,Operation of sports facilities,40,32,8,2,2,0,38,30,8,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,93,931,9312,Activities of sports clubs,26,24,2,1,1,0,25,23,2,5,4,1,2,2,0,3,2,1
15,000,STATE - MIZORAM,93,931,9319,Other sports activities,97,74,23,4,4,0,93,70,23,7,7,0,1,1,0,6,6,0
15,000,STATE - MIZORAM,93,932,9321,Activities of amusement parks and theme parks,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15,000,STATE - MIZORAM,93,932,9329,Other amusement and recreation activities n.e.c.,44,28,16,5,4,1,39,24,15,6,4,2,0,0,0,6,4,2
15,000,STATE - MIZORAM,94,941,9411,Activities of business and employers membership organizations,21,17,4,2,2,0,19,15,4,2,2,0,0,0,0,2,2,0
15,000,STATE - MIZORAM,94,941,9412,Activities of professional membership organizations,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
15,000,STATE - MIZORAM,94,942,9420,Activities of trade unions,7,6,1,2,2,0,5,4,1,1,1,0,1,1,0,0,0,0
15,000,STATE - MIZORAM,94,949,9491,Activities of religious organizations,1670,1321,349,506,403,103,1164,918,246,83,59,24,14,9,5,69,50,19
15,000,STATE - MIZORAM,94,949,9492,Activities of political organizations,913,862,51,321,314,7,592,548,44,176,164,12,25,24,1,151,140,11
15,000,STATE - MIZORAM,94,949,9499,Activities of other membership organizations n.e.c.,114,83,31,24,22,2,90,61,29,4,2,2,1,1,0,3,1,2
15,000,STATE - MIZORAM,95,951,9511,Repair of computers and peripheral equipment,54,49,5,4,4,0,50,45,5,6,4,2,0,0,0,6,4,2
15,000,STATE - MIZORAM,95,951,9512,Repair of communication equipment,86,82,4,9,9,0,77,73,4,24,24,0,0,0,0,24,24,0
15,000,STATE - MIZORAM,95,952,9521,Repair of consumer electronics,110,77,33,21,14,7,89,63,26,19,9,10,9,3,6,10,6,4
15,000,STATE - MIZORAM,95,952,9522,Repair of household appliances and home and garden equipment,75,59,16,8,5,3,67,54,13,7,3,4,2,2,0,5,1,4
15,000,STATE - MIZORAM,95,952,9523,Repair of footwear and leather goods,67,62,5,9,8,1,58,54,4,7,7,0,0,0,0,7,7,0
15,000,STATE - MIZORAM,95,952,9529,"Repair of personal and household goods, n.e.c.",780,323,457,99,46,53,681,277,404,153,24,129,20,5,15,133,19,114
15,000,STATE - MIZORAM,96,960,9601,Washing and (dry-) cleaning of textile and fur products,45,23,22,0,0,0,45,23,22,25,5,20,0,0,0,25,5,20
15,000,STATE - MIZORAM,96,960,9602,Hairdressing and other beauty treatment,1131,312,819,73,34,39,1058,278,780,269,53,216,33,17,16,236,36,200
15,000,STATE - MIZORAM,96,960,9603,Funeral and related activities,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,2,2,0
15,000,STATE - MIZORAM,96,960,9609,Other personal service activities n.e.c.,1572,1301,271,310,266,44,1262,1035,227,191,132,59,37,18,19,154,114,40
15,000,STATE - MIZORAM,97,970,9700,Activities of households as employers of domestic personnel,1215,299,916,122,41,81,1093,258,835,533,124,409,113,16,97,420,108,312
15,000,STATE - MIZORAM,98,981,9810,Undifferentiated goods-producing activities of private households for own,10,7,3,2,1,1,8,6,2,3,2,1,2,1,1,1,1,0
15,000,STATE - MIZORAM,99,990,9900,Activities of extraterritorial organizations and bodies,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,01,011,0111,"Growing of cereals (except rice), leguminous crops and oil seeds",13,8,5,12,8,4,1,0,1,13,9,4,9,6,3,4,3,1
13,000,STATE - NAGALAND,01,011,0112,Growing of rice,769,390,379,381,171,210,388,219,169,435,190,245,264,125,139,171,65,106
13,000,STATE - NAGALAND,01,011,0113,"Growing of vegetables and melons, roots and tubers",237,104,133,158,68,90,79,36,43,403,80,323,282,66,216,121,14,107
13,000,STATE - NAGALAND,01,011,0114,Growing of sugar cane,6,5,1,4,4,0,2,1,1,2,2,0,2,2,0,0,0,0
13,000,STATE - NAGALAND,01,011,0116,Growing of fibre crops,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,01,011,0119,Growing of other non-perennial crop,38,12,26,22,9,13,16,3,13,68,12,56,55,11,44,13,1,12
13,000,STATE - NAGALAND,01,012,0122,Growing of tropical and subtropical fruits,103,66,37,92,58,34,11,8,3,28,11,17,17,8,9,11,3,8
13,000,STATE - NAGALAND,01,012,0123,Growing of citrus fruits,93,80,13,89,76,13,4,4,0,53,22,31,48,20,28,5,2,3
13,000,STATE - NAGALAND,01,012,0124,Growing of pome fruits and stone fruits,40,33,7,40,33,7,0,0,0,10,3,7,10,3,7,0,0,0
13,000,STATE - NAGALAND,01,012,0125,Growing of other tree and bush fruits and nuts,73,55,18,69,52,17,4,3,1,55,21,34,43,20,23,12,1,11
13,000,STATE - NAGALAND,01,012,0126,Growing of oleaginous fruits,32,20,12,16,12,4,16,8,8,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,01,012,0127,Growing of beverage crops,833,670,163,728,596,132,105,74,31,245,151,94,226,139,87,19,12,7
13,000,STATE - NAGALAND,01,012,0128,"Growing of spices, aromatic, drug and pharmaceutical crops",27,20,7,22,17,5,5,3,2,12,6,6,10,6,4,2,0,2
13,000,STATE - NAGALAND,01,012,0129,Growing of other perennial crops,490,350,140,410,294,116,80,56,24,174,132,42,166,130,36,8,2,6
13,000,STATE - NAGALAND,01,013,0130,Plant propagation,82,56,26,58,42,16,24,14,10,72,30,42,61,26,35,11,4,7
13,000,STATE - NAGALAND,01,014,0141,Raising of cattle and buffaloes,652,380,272,540,325,215,112,55,57,660,312,348,554,267,287,106,45,61
13,000,STATE - NAGALAND,01,014,0142,Raising of horses and other equines,13,11,2,10,10,0,3,1,2,9,4,5,5,4,1,4,0,4
13,000,STATE - NAGALAND,01,014,0144,Raising of sheep and goats,64,33,31,56,26,30,8,7,1,41,18,23,38,17,21,3,1,2
13,000,STATE - NAGALAND,01,014,0145,Raising of swine/pigs,2718,478,2240,1769,356,1413,949,122,827,2622,705,1917,1753,545,1208,869,160,709
13,000,STATE - NAGALAND,01,014,0146,Raising of poultry,756,246,510,430,161,269,326,85,241,1061,318,743,622,241,381,439,77,362
13,000,STATE - NAGALAND,01,014,0149,Raising of other animals,819,451,368,525,351,174,294,100,194,769,401,368,655,384,271,114,17,97
13,000,STATE - NAGALAND,01,015,0150,Mixed farming,78,42,36,39,22,17,39,20,19,104,62,42,89,57,32,15,5,10
13,000,STATE - NAGALAND,01,016,0161,Support activities for crop production,952,766,186,384,330,54,568,436,132,92,49,43,52,28,24,40,21,19
13,000,STATE - NAGALAND,01,016,0162,Support activities for animal production,21,8,13,16,4,12,5,4,1,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,01,016,0163,Post-harvest crop activities,335,267,68,141,124,17,194,143,51,11,8,3,10,7,3,1,1,0
13,000,STATE - NAGALAND,01,017,0170,"Hunting, trapping and related service activities",4,4,0,4,4,0,0,0,0,21,19,2,20,18,2,1,1,0
13,000,STATE - NAGALAND,02,021,0210,Silviculture and other forestry activities,258,187,71,112,92,20,146,95,51,30,11,19,20,9,11,10,2,8
13,000,STATE - NAGALAND,02,022,0220,Logging,1113,1072,41,888,857,31,225,215,10,1552,1271,281,1405,1155,250,147,116,31
13,000,STATE - NAGALAND,02,023,0230,Gathering of non-wood forest products,14,8,6,9,5,4,5,3,2,22,11,11,20,10,10,2,1,1
13,000,STATE - NAGALAND,02,024,0240,Support services to forestry,1580,1346,234,616,554,62,964,792,172,76,61,15,53,45,8,23,16,7
13,000,STATE - NAGALAND,03,031,0311,Marine fishing,84,77,7,56,53,3,28,24,4,31,31,0,31,31,0,0,0,0
13,000,STATE - NAGALAND,03,031,0312,Freash water fishing,248,238,10,229,223,6,19,15,4,95,94,1,91,91,0,4,3,1
13,000,STATE - NAGALAND,03,032,0321,Marine aquaculture,3,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,03,032,0322,Freshwater aquaculture,105,83,22,30,30,0,75,53,22,8,6,2,5,3,2,3,3,0
13,000,STATE - NAGALAND,05,051,0510,Mining of hard coal,240,227,13,63,57,6,177,170,7,188,178,10,84,83,1,104,95,9
13,000,STATE - NAGALAND,06,061,0610,Extraction of crude petroleum,40,38,2,20,20,0,20,18,2,2,2,0,2,2,0,0,0,0
13,000,STATE - NAGALAND,06,062,0620,Extraction of natural gas,8,6,2,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,08,081,0810,"Quarrying of stone, sand and clay",468,454,14,362,359,3,106,95,11,275,230,45,126,121,5,149,109,40
13,000,STATE - NAGALAND,08,089,0891,Mining of chemical and fertilizer minerals,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,08,089,0892,Extraction and agglomeration of peat,32,31,1,17,17,0,15,14,1,21,17,4,7,7,0,14,10,4
13,000,STATE - NAGALAND,08,089,0899,Other mining and quarrying n.e.c.,248,244,4,184,182,2,64,62,2,126,104,22,63,59,4,63,45,18
13,000,STATE - NAGALAND,09,091,0910,Support activities for petroleum and natural gas mining,16,10,6,4,4,0,12,6,6,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,09,099,0990,Support activities for other mining and quarrying,34,32,2,10,10,0,24,22,2,2,2,0,0,0,0,2,2,0
13,000,STATE - NAGALAND,10,101,1010,Processing and preserving of meat,330,98,232,236,75,161,94,23,71,721,175,546,477,143,334,244,32,212
13,000,STATE - NAGALAND,10,102,1020,"Processing and preserving of fish, crustaceans and molluscs and",1,1,0,0,0,0,1,1,0,8,8,0,8,8,0,0,0,0
13,000,STATE - NAGALAND,10,103,1030,Processing and preserving of fruit and vegetables,111,47,64,70,30,40,41,17,24,316,75,241,231,56,175,85,19,66
13,000,STATE - NAGALAND,10,104,1040,Manufacture of vegetable and animal oils and fats,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,10,105,1050,Manufacture of dairy products,157,57,100,129,43,86,28,14,14,458,214,244,366,188,178,92,26,66
13,000,STATE - NAGALAND,10,106,1061,Manufacture of grain mill products,395,244,151,340,209,131,55,35,20,220,98,122,169,77,92,51,21,30
13,000,STATE - NAGALAND,10,106,1062,Manufacture of starches and starch products,2,2,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0
13,000,STATE - NAGALAND,10,107,1071,Manufacture of bakery products,118,74,44,68,46,22,50,28,22,80,6,74,26,2,24,54,4,50
13,000,STATE - NAGALAND,10,107,1072,Manufacture of sugar,4,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,10,107,1073,"Manufacture of cocoa, chocolate and sugar confectionery",4,4,0,2,2,0,2,2,0,8,2,6,6,2,4,2,0,2
13,000,STATE - NAGALAND,10,107,1074,"Manufacture of macaroni, noodles, couscous and similar farinaceous",6,2,4,4,2,2,2,0,2,3,1,2,2,0,2,1,1,0
13,000,STATE - NAGALAND,10,107,1075,Manufacture of prepared meals and dishes,263,103,160,162,60,102,101,43,58,580,187,393,477,159,318,103,28,75
13,000,STATE - NAGALAND,10,107,1079,Manufacture of other food products n.e.c.,84,37,47,53,22,31,31,15,16,73,27,46,40,12,28,33,15,18
13,000,STATE - NAGALAND,10,108,1080,Manufacture of prepared animal feeds,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0
13,000,STATE - NAGALAND,11,110,1101,"Distilling, rectifying and blending of spirits; ethyl alcohol production",4,0,4,0,0,0,4,0,4,2,0,2,0,0,0,2,0,2
13,000,STATE - NAGALAND,11,110,1103,Manufacture of malt liquors and malt,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0
13,000,STATE - NAGALAND,11,110,1104,Manufacture of soft drinks; production of mineral waters and other,12,2,10,4,2,2,8,0,8,8,0,8,5,0,5,3,0,3
13,000,STATE - NAGALAND,12,120,1200,Manufacture of tobacco products,31,17,14,17,11,6,14,6,8,23,6,17,16,5,11,7,1,6
13,000,STATE - NAGALAND,13,131,1311,Preparation and spinning of textile fibres,330,189,141,225,144,81,105,45,60,349,148,201,233,98,135,116,50,66
13,000,STATE - NAGALAND,13,131,1312,Weaving of textiles,3158,85,3073,2301,54,2247,857,31,826,4594,106,4488,3358,85,3273,1236,21,1215
13,000,STATE - NAGALAND,13,131,1313,Finishing of textiles,678,18,660,531,9,522,147,9,138,861,17,844,598,12,586,263,5,258
13,000,STATE - NAGALAND,13,139,1391,Manufacture of knitted and crocheted fabrics,104,6,98,84,5,79,20,1,19,433,6,427,308,3,305,125,3,122
13,000,STATE - NAGALAND,13,139,1392,"Manufacture of made-up textile articles, except apparel",6,6,0,6,6,0,0,0,0,12,3,9,7,2,5,5,1,4
13,000,STATE - NAGALAND,13,139,1393,Manufacture of carpets and rugs,7,2,5,6,2,4,1,0,1,54,30,24,48,30,18,6,0,6
13,000,STATE - NAGALAND,13,139,1394,"Manufacture of cordage, rope, twine and netting",10,6,4,9,5,4,1,1,0,129,112,17,123,107,16,6,5,1
13,000,STATE - NAGALAND,13,139,1399,Manufacture of other textiles n.e.c.,31,0,31,28,0,28,3,0,3,144,10,134,116,10,106,28,0,28
13,000,STATE - NAGALAND,14,141,1410,"Manufacture of wearing apparel, except fur apparel",450,69,381,273,33,240,177,36,141,576,19,557,361,14,347,215,5,210
13,000,STATE - NAGALAND,14,142,1420,Manufacture of articles of fur,9,3,6,5,3,2,4,0,4,6,0,6,6,0,6,0,0,0
13,000,STATE - NAGALAND,14,143,1430,Manufacture of knitted and crocheted apparel,44,2,42,36,2,34,8,0,8,146,4,142,103,4,99,43,0,43
13,000,STATE - NAGALAND,15,151,1511,Tanning and dressing of leather; dressing and dyeing of fur,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13,000,STATE - NAGALAND,15,151,1512,"Manufacture of luggage, handbags and the like, saddlery and harness",6,4,2,2,2,0,4,2,2,2,0,2,2,0,2,0,0,0
13,000,STATE - NAGALAND,15,152,1520,Manufacture of footwear,98,28,70,60,13,47,38,15,23,163,18,145,105,10,95,58,8,50
13,000,STATE - NAGALAND,16,161,1610,Saw milling and planing of wood,445,423,22,311,296,15,134,127,7,139,123,16,103,95,8,36,28,8
13,000,STATE - NAGALAND,16,162,1621,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",158,126,32,127,95,32,31,31,0,62,45,17,37,26,11,25,19,6
13,000,STATE - NAGALAND,16,162,1622,Manufacture of builders carpentry and joinery,15,15,0,10,10,0,5,5,0,5,5,0,5,5,0,0,0,0
13,000,STATE - NAGALAND,16,162,1623,Manufacture of wooden containers,635,526,109,571,473,98,64,53,11,933,711,222,826,623,203,107,88,19
