state_code,district_code,india/states,division,group,class,nic_name,main_workers_total_persons,main_workers_total_males,main_workers_total_females,main_workers_rural_persons,main_workers_rural_males,main_workers_rural_females,main_workers_urban_persons,main_workers_urban_males,main_workers_urban_females,marginal_workers_total_persons,marginal_workers_total_males,marginal_workers_total_females,marginal_workers_rural_persons,marginal_workers_rural_males,marginal_workers_rural_females,marginal_workers_urban_persons,marginal_workers_urban_males,marginal_workers_urban_females
09,000,STATE - UTTAR PRADESH,47,474,4741,"Retail sale of computers, peripheral units, software and",60,60,0,38,38,0,22,22,0,6,6,0,4,4,0,2,2,0
09,000,STATE - UTTAR PRADESH,47,474,4742,Retail sale of audio and video equipment in specialized stores,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,47,475,4751,Retail sale of textiles in specialized stores,142,140,2,74,74,0,68,66,2,39,35,4,13,13,0,26,22,4
09,000,STATE - UTTAR PRADESH,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",177,115,62,117,59,58,60,56,4,198,65,133,181,52,129,17,13,4
09,000,STATE - UTTAR PRADESH,47,475,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized",4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting",123,121,2,61,59,2,62,62,0,32,30,2,22,20,2,10,10,0
09,000,STATE - UTTAR PRADESH,47,476,4761,"Retail sale of books, newspapers and stationary in specialized stores",124,122,2,86,86,0,38,36,2,20,20,0,13,13,0,7,7,0
09,000,STATE - UTTAR PRADESH,47,476,4763,Retail sale of sporting equipment in specialized stores,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,47,476,4764,Retail sale of games and toys in specialized stores,9,9,0,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized",237,228,9,115,114,1,122,114,8,34,28,6,20,14,6,14,14,0
09,000,STATE - UTTAR PRADESH,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",228,213,15,116,108,8,112,105,7,42,38,4,21,19,2,21,19,2
09,000,STATE - UTTAR PRADESH,47,477,4773,Other retail sale of new goods in specialized stores,299,260,39,115,88,27,184,172,12,150,51,99,123,26,97,27,25,2
09,000,STATE - UTTAR PRADESH,47,478,4781,"Retail sale via stalls and markets of food, beverages and tobacco",73,72,1,44,43,1,29,29,0,22,21,1,17,16,1,5,5,0
09,000,STATE - UTTAR PRADESH,47,478,4782,"Retail sale via stalls and markets of textiles, clothing and footwear",165,163,2,77,77,0,88,86,2,33,32,1,24,23,1,9,9,0
09,000,STATE - UTTAR PRADESH,47,478,4789,Retail sale via stalls and markets of other goods,202,182,20,68,56,12,134,126,8,27,21,6,9,5,4,18,16,2
09,000,STATE - UTTAR PRADESH,47,479,4791,Retail sale via mail order houses or via Internet,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,47,479,4799,"Other retail sale not in stores, stalls or markets",619,570,49,322,291,31,297,279,18,169,153,16,85,75,10,84,78,6
09,000,STATE - UTTAR PRADESH,49,491,4911,Passenger rail transport,1138,1076,62,425,418,7,713,658,55,42,35,7,22,21,1,20,14,6
09,000,STATE - UTTAR PRADESH,49,491,4912,Freight rail transport,76,65,11,20,17,3,56,48,8,1,0,1,1,0,1,0,0,0
09,000,STATE - UTTAR PRADESH,49,492,4921,Urban or suburban passenger land transport,97,95,2,42,41,1,55,54,1,29,27,2,17,17,0,12,10,2
09,000,STATE - UTTAR PRADESH,49,492,4922,Other passenger land transport,1607,1567,40,1008,992,16,599,575,24,500,478,22,346,338,8,154,140,14
09,000,STATE - UTTAR PRADESH,49,492,4923,Freight transport by road,1257,1234,23,992,979,13,265,255,10,422,413,9,342,337,5,80,76,4
09,000,STATE - UTTAR PRADESH,50,501,5011,Sea and coastal passenger water transport,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,50,501,5012,Sea and coastal freight water transport,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,50,502,5021,Inland passenger water transport,6,6,0,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,51,511,5110,Passenger air transport,6,5,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,51,512,5120,Freight air transport,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,52,521,5210,Warehousing and storage,61,61,0,31,31,0,30,30,0,14,13,1,14,13,1,0,0,0
09,000,STATE - UTTAR PRADESH,52,522,5221,Service activities incidental to land transportation,869,822,47,538,507,31,331,315,16,877,804,73,751,691,60,126,113,13
09,000,STATE - UTTAR PRADESH,52,522,5223,Service activities incidental to air transportation,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,52,522,5224,Cargo handling,21,21,0,6,6,0,15,15,0,4,4,0,4,4,0,0,0,0
09,000,STATE - UTTAR PRADESH,52,522,5229,Other transportation support activities,10,10,0,4,4,0,6,6,0,2,2,0,0,0,0,2,2,0
09,000,STATE - UTTAR PRADESH,53,531,5310,Postal activities,234,217,17,174,167,7,60,50,10,16,16,0,10,10,0,6,6,0
09,000,STATE - UTTAR PRADESH,53,532,5320,Courier activities,9,7,2,1,1,0,8,6,2,1,1,0,1,1,0,0,0,0
09,000,STATE - UTTAR PRADESH,55,551,5510,Short term accommodation activities,257,239,18,167,152,15,90,87,3,69,66,3,52,49,3,17,17,0
09,000,STATE - UTTAR PRADESH,55,559,5590,Other accommodation,6,6,0,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,56,561,5610,Restaurants and mobile food service activities,84,81,3,46,43,3,38,38,0,39,32,7,22,15,7,17,17,0
09,000,STATE - UTTAR PRADESH,56,562,5621,Event catering,19,17,2,5,5,0,14,12,2,44,42,2,29,27,2,15,15,0
09,000,STATE - UTTAR PRADESH,56,562,5629,Other food service activities,13,13,0,7,7,0,6,6,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,56,563,5630,Beverage serving activities,681,619,62,504,454,50,177,165,12,158,140,18,123,106,17,35,34,1
09,000,STATE - UTTAR PRADESH,58,581,5813,"Publishing of newspapers, journals and periodicals",4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,58,581,5819,Other publishing activities,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,58,582,5820,Software publishing,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,59,591,5911,"Motion picture, video and television programme production activities",2,2,0,0,0,0,2,2,0,6,6,0,6,6,0,0,0,0
09,000,STATE - UTTAR PRADESH,59,591,5913,"Motion picture, video and television programme distribution activities",4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,59,591,5914,Motion picture projection activities,6,6,0,4,4,0,2,2,0,6,4,2,4,4,0,2,0,2
09,000,STATE - UTTAR PRADESH,59,592,5920,Sound recording and music publishing activitiesT,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,60,601,6010,Radio broadcasting,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,60,602,6020,Television programming and broadcasting activities,7,5,2,3,3,0,4,2,2,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,61,611,6110,Wired telecommunications activities,42,42,0,20,20,0,22,22,0,2,2,0,0,0,0,2,2,0
09,000,STATE - UTTAR PRADESH,61,612,6120,Wireless telecommunications activities,7,7,0,5,5,0,2,2,0,1,1,0,1,1,0,0,0,0
09,000,STATE - UTTAR PRADESH,61,613,6130,Satellite telecommunications activities,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,61,619,6190,Other telecommunications activities,74,64,10,34,32,2,40,32,8,10,10,0,5,5,0,5,5,0
09,000,STATE - UTTAR PRADESH,62,620,6201,Computer programming activities,4,4,0,0,0,0,4,4,0,2,2,0,0,0,0,2,2,0
09,000,STATE - UTTAR PRADESH,62,620,6202,Computer consultancy and computer facilities management activities,8,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,62,620,6209,Other information technology and computer service activities,25,25,0,13,13,0,12,12,0,4,4,0,0,0,0,4,4,0
09,000,STATE - UTTAR PRADESH,63,631,6311,"Data processing, hosting and related activities",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,63,639,6391,News agency activities,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,63,639,6399,Other information service activities n.e.c.,28,26,2,18,16,2,10,10,0,4,2,2,0,0,0,4,2,2
09,000,STATE - UTTAR PRADESH,64,641,6411,Central banking,97,90,7,48,48,0,49,42,7,11,9,2,3,3,0,8,6,2
09,000,STATE - UTTAR PRADESH,64,641,6419,Other monetary intermediation,283,265,18,124,119,5,159,146,13,19,15,4,9,5,4,10,10,0
09,000,STATE - UTTAR PRADESH,64,649,6499,"Other financial service activities, except insurance and pension funding",8,8,0,4,4,0,4,4,0,3,2,1,1,0,1,2,2,0
09,000,STATE - UTTAR PRADESH,65,651,6511,Life insurance,123,116,7,81,78,3,42,38,4,16,16,0,14,14,0,2,2,0
09,000,STATE - UTTAR PRADESH,65,651,6512,Non-life insurance,10,10,0,6,6,0,4,4,0,1,1,0,1,1,0,0,0,0
09,000,STATE - UTTAR PRADESH,66,661,6611,Administration of financial markets,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,66,661,6619,Activities auxiliary to financial service activities n.e.c.,6,6,0,4,4,0,2,2,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,66,662,6622,Activities of insurance agents and brokers,22,22,0,20,20,0,2,2,0,1,1,0,1,1,0,0,0,0
09,000,STATE - UTTAR PRADESH,66,662,6629,Other activities auxiliary to insurance and pension funding,3,1,2,1,1,0,2,0,2,1,1,0,1,1,0,0,0,0
09,000,STATE - UTTAR PRADESH,66,663,6630,Fund management activities,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,68,681,6810,Real estate activities with own or leased property,14,14,0,5,5,0,9,9,0,8,8,0,0,0,0,8,8,0
09,000,STATE - UTTAR PRADESH,68,682,6820,Real estate activities on a fee or contract basis,6,6,0,4,4,0,2,2,0,4,2,2,0,0,0,4,2,2
09,000,STATE - UTTAR PRADESH,69,691,6910,Legal activities,117,114,3,56,55,1,61,59,2,12,12,0,4,4,0,8,8,0
09,000,STATE - UTTAR PRADESH,69,692,6920,"Accounting, bookkeeping and auditing activities; tax consultancy",26,26,0,12,12,0,14,14,0,5,5,0,5,5,0,0,0,0
09,000,STATE - UTTAR PRADESH,71,711,7110,Architectural and engineering activities and related technical,13,11,2,7,5,2,6,6,0,2,2,0,0,0,0,2,2,0
09,000,STATE - UTTAR PRADESH,72,721,7210,Research and experimental development on natural sciences and,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,73,731,7310,Advertising,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,73,732,7320,Market research and public opinion polling,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,74,741,7410,Specialized design activities,16,16,0,4,4,0,12,12,0,5,5,0,2,2,0,3,3,0
09,000,STATE - UTTAR PRADESH,74,742,7420,Photographic activities,40,40,0,19,19,0,21,21,0,11,11,0,9,9,0,2,2,0
09,000,STATE - UTTAR PRADESH,74,749,7490,"Other professional, scientific and technical activities n.e.c.",24,22,2,14,12,2,10,10,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,75,750,7500,Veterinary activities,33,32,1,28,27,1,5,5,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,77,771,7710,Renting and leasing of motor vehicles,1,1,0,1,1,0,0,0,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,77,772,7729,Renting and leasing of other personal and household goods n.e.c.,73,71,2,34,34,0,39,37,2,32,31,1,18,17,1,14,14,0
09,000,STATE - UTTAR PRADESH,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",14,14,0,6,6,0,8,8,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,78,783,7830,Human resources provision and management of human resources,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,79,791,7911,Travel agency activities,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,80,801,8010,Private security activities,103,100,3,71,68,3,32,32,0,20,20,0,10,10,0,10,10,0
09,000,STATE - UTTAR PRADESH,80,802,8020,Security systems service activities,7,7,0,3,3,0,4,4,0,6,6,0,2,2,0,4,4,0
09,000,STATE - UTTAR PRADESH,80,803,8030,Investigation activities,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0
09,000,STATE - UTTAR PRADESH,81,811,8110,Combined facilities support activities,43,39,4,39,37,2,4,2,2,6,6,0,6,6,0,0,0,0
09,000,STATE - UTTAR PRADESH,81,812,8121,General cleaning of buildings,27,22,5,25,20,5,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,81,812,8129,Other building and industrial cleaning activities,283,246,37,226,201,25,57,45,12,22,20,2,18,16,2,4,4,0
09,000,STATE - UTTAR PRADESH,81,813,8130,Landscape care and maintenance service activities,83,71,12,73,61,12,10,10,0,14,10,4,10,8,2,4,2,2
09,000,STATE - UTTAR PRADESH,82,821,8211,Combined office administrative service activities,483,451,32,290,276,14,193,175,18,47,47,0,35,35,0,12,12,0
09,000,STATE - UTTAR PRADESH,82,821,8219,"Photocopying, document preparation and other specialized office",78,75,3,49,46,3,29,29,0,4,4,0,2,2,0,2,2,0
09,000,STATE - UTTAR PRADESH,82,822,8220,Activities of call centres,7,7,0,1,1,0,6,6,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,82,829,8291,Activities of collection agencies and credit bureaus,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,82,829,8292,Packaging activities,6,6,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,82,829,8299,Other business support service activities n.e.c.,335,316,19,163,158,5,172,158,14,70,63,7,42,41,1,28,22,6
09,000,STATE - UTTAR PRADESH,84,841,8411,General public administration activities,1999,1835,164,1102,1013,89,897,822,75,149,116,33,91,66,25,58,50,8
09,000,STATE - UTTAR PRADESH,84,841,8412,"Regulation of the activities of providing health care, education, cultural",5,4,1,3,2,1,2,2,0,3,3,0,1,1,0,2,2,0
09,000,STATE - UTTAR PRADESH,84,842,8421,Foreign affairs,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,84,842,8422,Defence activities,651,633,18,280,274,6,371,359,12,27,21,6,11,11,0,16,10,6
09,000,STATE - UTTAR PRADESH,84,842,8423,Public order and safety activities,641,610,31,444,429,15,197,181,16,65,61,4,52,50,2,13,11,2
09,000,STATE - UTTAR PRADESH,84,843,8430,Compulsory social security activities,49,47,2,21,19,2,28,28,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,85,851,8510,Primary education,2347,1266,1081,1988,1059,929,359,207,152,278,133,145,242,113,129,36,20,16
09,000,STATE - UTTAR PRADESH,85,852,8521,General secondary education,363,315,48,279,252,27,84,63,21,31,25,6,19,17,2,12,8,4
09,000,STATE - UTTAR PRADESH,85,852,8522,Technical and vocational secondary education,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,85,853,8530,Higher education,137,112,25,61,56,5,76,56,20,15,12,3,7,6,1,8,6,2
09,000,STATE - UTTAR PRADESH,85,854,8549,Other education n.e.c.,267,156,111,206,118,88,61,38,23,57,39,18,45,33,12,12,6,6
09,000,STATE - UTTAR PRADESH,85,855,8550,Educational support services,1682,529,1153,1483,381,1102,199,148,51,214,58,156,189,41,148,25,17,8
09,000,STATE - UTTAR PRADESH,86,861,8610,Hospital activities,136,109,27,59,51,8,77,58,19,15,10,5,5,2,3,10,8,2
09,000,STATE - UTTAR PRADESH,86,862,8620,Medical and dental practice activities,123,103,20,61,55,6,62,48,14,14,14,0,10,10,0,4,4,0
09,000,STATE - UTTAR PRADESH,86,869,8690,Other human health activities,1244,369,875,986,225,761,258,144,114,142,35,107,109,21,88,33,14,19
09,000,STATE - UTTAR PRADESH,87,871,8710,Nursing care facilities,2,2,0,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,88,881,8810,Social work activities without accommodation for the elderly and,7,2,5,7,2,5,0,0,0,1,0,1,1,0,1,0,0,0
09,000,STATE - UTTAR PRADESH,88,889,8890,Other social work activities without accommodation n.e.c.,15,7,8,13,5,8,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,90,900,9000,"Dramatic arts, music and other arts activities",211,184,27,155,134,21,56,50,6,82,73,9,62,53,9,20,20,0
09,000,STATE - UTTAR PRADESH,91,910,9101,Library and archives activities,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,91,910,9102,Museums activities and operation of historical sites and buildings,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,91,910,9103,Botanical and zoological gardens and nature reserves activities,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,92,920,9200,Gambling and betting activities,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,93,931,9319,Other sports activities,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,93,932,9329,Other amusement and recreation activities n.e.c.,28,28,0,10,10,0,18,18,0,19,14,5,11,10,1,8,4,4
09,000,STATE - UTTAR PRADESH,94,941,9411,Activities of business and employers membership organizations,172,157,15,48,45,3,124,112,12,16,16,0,8,8,0,8,8,0
09,000,STATE - UTTAR PRADESH,94,941,9412,Activities of professional membership organizations,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
09,000,STATE - UTTAR PRADESH,94,942,9420,Activities of trade unions,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0
09,000,STATE - UTTAR PRADESH,94,949,9491,Activities of religious organizations,38,34,4,21,19,2,17,15,2,16,11,5,16,11,5,0,0,0
09,000,STATE - UTTAR PRADESH,94,949,9492,Activities of political organizations,28,22,6,24,19,5,4,3,1,3,3,0,3,3,0,0,0,0
09,000,STATE - UTTAR PRADESH,94,949,9499,Activities of other membership organizations n.e.c.,14,13,1,6,5,1,8,8,0,1,1,0,1,1,0,0,0,0
09,000,STATE - UTTAR PRADESH,95,951,9511,Repair of computers and peripheral equipment,12,12,0,11,11,0,1,1,0,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,95,951,9512,Repair of communication equipment,32,30,2,13,13,0,19,17,2,2,2,0,2,2,0,0,0,0
09,000,STATE - UTTAR PRADESH,95,952,9521,Repair of consumer electronics,94,62,32,39,39,0,55,23,32,31,22,9,16,12,4,15,10,5
09,000,STATE - UTTAR PRADESH,95,952,9522,Repair of household appliances and home and garden equipment,42,37,5,26,23,3,16,14,2,4,2,2,4,2,2,0,0,0
09,000,STATE - UTTAR PRADESH,95,952,9523,Repair of footwear and leather goods,41,41,0,11,11,0,30,30,0,10,10,0,4,4,0,6,6,0
09,000,STATE - UTTAR PRADESH,95,952,9524,Repair of furniture and home furnishings,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,95,952,9529,"Repair of personal and household goods, n.e.c.",461,448,13,340,327,13,121,121,0,124,113,11,104,95,9,20,18,2
09,000,STATE - UTTAR PRADESH,96,960,9601,Washing and (dry-) cleaning of textile and fur products,83,53,30,33,21,12,50,32,18,26,15,11,16,5,11,10,10,0
09,000,STATE - UTTAR PRADESH,96,960,9602,Hairdressing and other beauty treatment,84,65,19,50,39,11,34,26,8,22,20,2,6,6,0,16,14,2
09,000,STATE - UTTAR PRADESH,96,960,9609,Other personal service activities n.e.c.,98,53,45,44,25,19,54,28,26,46,32,14,26,22,4,20,10,10
09,000,STATE - UTTAR PRADESH,97,970,9700,Activities of households as employers of domestic personnel,2662,185,2477,2288,127,2161,374,58,316,3647,233,3414,3294,207,3087,353,26,327
09,000,STATE - UTTAR PRADESH,98,981,9810,Undifferentiated goods-producing activities of private households for own,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
09,000,STATE - UTTAR PRADESH,98,982,9820,Undifferentiated service-producing activities of private households for own,1,1,0,1,1,0,0,0,0,10,5,5,8,3,5,2,2,0
05,000,STATE - UTTARAKHAND,01,011,0111,"Growing of cereals (except rice), leguminous crops and oil seeds",102,76,26,92,70,22,10,6,4,135,65,70,132,64,68,3,1,2
05,000,STATE - UTTARAKHAND,01,011,0112,Growing of rice,4,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,01,011,0113,"Growing of vegetables and melons, roots and tubers",26,10,16,26,10,16,0,0,0,60,22,38,60,22,38,0,0,0
05,000,STATE - UTTARAKHAND,01,011,0114,Growing of sugar cane,2,2,0,2,2,0,0,0,0,10,4,6,10,4,6,0,0,0
05,000,STATE - UTTARAKHAND,01,011,0116,Growing of fibre crops,50,38,12,40,28,12,10,10,0,50,28,22,48,26,22,2,2,0
05,000,STATE - UTTARAKHAND,01,011,0119,Growing of other non-perennial crop,54,46,8,20,16,4,34,30,4,22,10,12,14,8,6,8,2,6
05,000,STATE - UTTARAKHAND,01,012,0122,Growing of tropical and subtropical fruits,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,01,012,0124,Growing of pome fruits and stone fruits,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,01,012,0125,Growing of other tree and bush fruits and nuts,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,01,012,0127,Growing of beverage crops,20,6,14,20,6,14,0,0,0,12,8,4,12,8,4,0,0,0
05,000,STATE - UTTARAKHAND,01,012,0128,"Growing of spices, aromatic, drug and pharmaceutical crops",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,01,012,0129,Growing of other perennial crops,18,12,6,16,10,6,2,2,0,10,10,0,8,8,0,2,2,0
05,000,STATE - UTTARAKHAND,01,013,0130,Plant propagation,6,4,2,6,4,2,0,0,0,2,2,0,2,2,0,0,0,0
05,000,STATE - UTTARAKHAND,01,014,0141,Raising of cattle and buffaloes,222,58,164,216,54,162,6,4,2,206,36,170,194,36,158,12,0,12
05,000,STATE - UTTARAKHAND,01,014,0144,Raising of sheep and goats,146,120,26,140,114,26,6,6,0,48,28,20,48,28,20,0,0,0
05,000,STATE - UTTARAKHAND,01,014,0146,Raising of poultry,12,10,2,12,10,2,0,0,0,8,4,4,8,4,4,0,0,0
05,000,STATE - UTTARAKHAND,01,014,0149,Raising of other animals,118,68,50,116,66,50,2,2,0,278,50,228,276,50,226,2,0,2
05,000,STATE - UTTARAKHAND,01,015,0150,Mixed farming,82,48,34,80,48,32,2,0,2,36,14,22,36,14,22,0,0,0
05,000,STATE - UTTARAKHAND,01,016,0161,Support activities for crop production,56,50,6,50,44,6,6,6,0,62,22,40,62,22,40,0,0,0
05,000,STATE - UTTARAKHAND,01,016,0162,Support activities for animal production,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,01,016,0163,Post-harvest crop activities,60,50,10,44,34,10,16,16,0,84,28,56,80,28,52,4,0,4
05,000,STATE - UTTARAKHAND,02,021,0210,Silviculture and other forestry activities,18,16,2,16,14,2,2,2,0,8,8,0,8,8,0,0,0,0
05,000,STATE - UTTARAKHAND,02,022,0220,Logging,18,18,0,16,16,0,2,2,0,50,8,42,50,8,42,0,0,0
05,000,STATE - UTTARAKHAND,02,023,0230,Gathering of non-wood forest products,8,8,0,8,8,0,0,0,0,16,8,8,16,8,8,0,0,0
05,000,STATE - UTTARAKHAND,02,024,0240,Support services to forestry,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,03,031,0311,Marine fishing,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,03,032,0322,Freshwater aquaculture,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,05,051,0510,Mining of hard coal,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
05,000,STATE - UTTARAKHAND,07,072,0729,Mining of other non-ferrous metal ores,4,4,0,4,4,0,0,0,0,2,2,0,2,2,0,0,0,0
05,000,STATE - UTTARAKHAND,08,081,0810,"Quarrying of stone, sand and clay",24,22,2,24,22,2,0,0,0,12,12,0,12,12,0,0,0,0
05,000,STATE - UTTARAKHAND,08,089,0899,Other mining and quarrying n.e.c.,208,200,8,208,200,8,0,0,0,24,20,4,20,16,4,4,4,0
05,000,STATE - UTTARAKHAND,10,101,1010,Processing and preserving of meat,18,10,8,16,8,8,2,2,0,8,4,4,8,4,4,0,0,0
05,000,STATE - UTTARAKHAND,10,102,1020,"Processing and preserving of fish, crustaceans and molluscs and",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,10,103,1030,Processing and preserving of fruit and vegetables,64,42,22,52,34,18,12,8,4,62,28,34,62,28,34,0,0,0
05,000,STATE - UTTARAKHAND,10,104,1040,Manufacture of vegetable and animal oils and fats,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
05,000,STATE - UTTARAKHAND,10,105,1050,Manufacture of dairy products,142,74,68,134,66,68,8,8,0,260,76,184,258,76,182,2,0,2
05,000,STATE - UTTARAKHAND,10,106,1061,Manufacture of grain mill products,210,170,40,188,154,34,22,16,6,98,52,46,96,52,44,2,0,2
05,000,STATE - UTTARAKHAND,10,107,1071,Manufacture of bakery products,38,38,0,34,34,0,4,4,0,6,6,0,6,6,0,0,0,0
05,000,STATE - UTTARAKHAND,10,107,1072,Manufacture of sugar,58,56,2,52,50,2,6,6,0,20,20,0,20,20,0,0,0,0
05,000,STATE - UTTARAKHAND,10,107,1073,"Manufacture of cocoa, chocolate and sugar confectionery",22,22,0,16,16,0,6,6,0,4,4,0,2,2,0,2,2,0
05,000,STATE - UTTARAKHAND,10,107,1075,Manufacture of prepared meals and dishes,104,86,18,90,76,14,14,10,4,24,10,14,24,10,14,0,0,0
05,000,STATE - UTTARAKHAND,10,107,1079,Manufacture of other food products n.e.c.,64,48,16,50,34,16,14,14,0,12,10,2,10,8,2,2,2,0
